index,ticker,per_end_date,per_type,shares_out
775424,PPBI,2024-09-30,Q,96.43
167999,CAPL,2024-09-30,Q,38.03
168074,CAPR,2024-09-30,Q,32.54
775574,PPC,2024-09-30,Q,237.12
781049,PRM,2024-09-30,Q,145.22
781199,PRME,2024-09-30,Q,120.03
165524,CAKE,2024-09-30,Q,50.96
780674,PRLD,2024-09-30,Q,55.02
780599,PRLB,2024-09-30,Q,25.15
780524,PRKS,2024-09-30,Q,57.95
780449,PRKR,2024-09-30,Q,96.35
781349,PRMW,2024-09-30,Q,160.31
782099,PROK,2024-09-30,Q,289.67
165224,CAH,2024-09-30,Q,241.96
781574,PRO,2024-09-30,Q,47.21
782324,PROV,2024-09-30,Q,6.86
166349,CALP,2024-09-30,Q,6.22
778424,PRCT,2024-09-30,Q,51.93
778724,PRDO,2024-09-30,Q,65.67
780149,PRIM,2024-09-30,Q,53.67
780074,PRI,2024-09-30,Q,33.83
165899,CALC,2024-09-30,Q,10.75
779849,PRGO,2024-09-30,Q,136.41
779624,PRG,2024-09-30,Q,42.32
779474,PRFT,2024-09-30,Q,35.16
799574,PZZA,2024-09-30,Q,32.63
155399,BTOC,2024-09-30,Q,41.63
155324,BTMD,2024-09-30,Q,54.22
800024,QBTS,2024-09-30,Q,201.43
155249,BTM,2024-09-30,Q,60.11
800249,QCOM,2024-09-30,Q,1114.0
800624,QDEL,2024-09-30,Q,67.24
800474,QCRH,2024-09-30,Q,16.84
799274,PZG,2024-09-30,Q,65.16
797999,PXMD,2024-09-30,Q,10.88
797924,PXLW,2024-09-30,Q,58.55
797699,PXD,2024-09-30,Q,233.68
797624,PX,2024-09-30,Q,111.68
156224,BTU,2024-09-30,Q,125.9
798449,PYCR,2024-09-30,Q,178.82
155849,BTSG,2024-09-30,Q,171.46
799049,PYXS,2024-09-30,Q,59.42
156074,BTTR,2024-09-30,Q,1.66
798899,PYX,2024-09-30,Q,
154649,BTCT,2024-09-30,Q,2.1
803849,QRHC,2024-09-30,Q,20.38
803399,QNST,2024-09-30,Q,56.13
803324,QNRX,2024-09-30,Q,3.98
153599,BSRR,2024-09-30,Q,14.19
803174,QNCX,2024-09-30,Q,43.28
804149,QRTEA,2024-09-30,Q,396.92
152774,BSIG,2024-09-30,Q,37.07
804749,QSR,2024-09-30,Q,323.65
804674,QSI,2024-09-30,Q,142.36
152999,BSLK,2024-09-30,Q,7.77
804374,QS,2024-09-30,Q,506.11
804299,QRVO,2024-09-30,Q,94.86
153074,BSM,2024-09-30,Q,225.4
804224,QRTEB,2024-09-30,Q,396.92
154349,BTBD,2024-09-30,Q,6.2
154574,BTCS,2024-09-30,Q,16.52
153899,BSVN,2024-09-30,Q,9.34
802724,QMCO,2024-09-30,Q,4.79
154199,BTAI,2024-09-30,Q,40.74
153974,BSX,2024-09-30,Q,1472.63
802349,QLGN,2024-09-30,Q,12.3
154124,BSY,2024-09-30,Q,290.62
802574,QLYS,2024-09-30,Q,36.81
797399,PWSC,2024-09-30,Q,204.18
792224,PTPI,2024-09-30,Q,9.61
159524,BWMN,2024-09-30,Q,18.2
791999,PTON,2024-09-30,Q,376.42
159224,BWIN,2024-09-30,Q,117.64
793274,PTVE,2024-09-30,Q,179.26
159074,BWEN,2024-09-30,Q,21.99
159149,BWFG,2024-09-30,Q,7.86
792749,PTSI,2024-09-30,Q,21.77
790649,PTEN,2024-09-30,Q,393.05
790349,PTCT,2024-09-30,Q,76.92
790274,PTC,2024-09-30,Q,120.14
160574,BXMT,2024-09-30,Q,172.99
160649,BXP,2024-09-30,Q,157.06
791699,PTN,2024-09-30,Q,19.55
790874,PTGX,2024-09-30,Q,58.9
791624,PTMN,2024-09-30,Q,9.24
159824,BWP,2024-09-30,Q,
791474,PTLO,2024-09-30,Q,72.97
159974,BWXT,2024-09-30,Q,91.41
160124,BX,2024-09-30,Q,720.08
160199,BXC,2024-09-30,Q,8.53
791249,PTIX,2024-09-30,Q,4.47
168824,CARM,2024-09-30,Q,41.54
158774,BWB,2024-09-30,Q,27.35
157349,BURU,2024-09-30,Q,4.22
157499,BUSE,2024-09-30,Q,56.85
157649,BV,2024-09-30,Q,94.6
795599,PVL,2024-09-30,Q,33.0
797249,PWR,2024-09-30,Q,147.33
797174,PWP,2024-09-30,Q,85.84
797099,PWOD,2024-09-30,Q,7.54
796499,PW,2024-09-30,Q,3.39
794324,PULM,2024-09-30,Q,3.65
158474,BWA,2024-09-30,Q,227.77
158399,BW,2024-09-30,Q,92.2
793799,PUBM,2024-09-30,Q,49.58
793949,PUCK,2024-09-30,Q,6.77
157949,BVFL,2024-09-30,Q,11.39
795074,PVCT,2024-09-30,Q,420.28
794474,PUMP,2024-09-30,Q,104.16
794924,PVBC,2024-09-30,Q,17.67
158249,BVS,2024-09-30,Q,80.97
179624,CCO,2024-09-30,Q,488.95
753974,PFIE,2024-09-30,Q,46.83
179549,CCNE,2024-09-30,Q,21.0
754124,PFIS,2024-09-30,Q,9.98
754199,PFLT,2024-09-30,Q,73.42
754274,PFMT,2024-09-30,Q,77.19
755324,PFX,2024-09-30,Q,2.02
755099,PFTA,2024-09-30,Q,8.1
178949,CCLD,2024-09-30,Q,16.21
754874,PFSI,2024-09-30,Q,51.19
754724,PFS,2024-09-30,Q,130.49
753674,PFGC,2024-09-30,Q,155.84
753599,PFG,2024-09-30,Q,231.58
179774,CCOI,2024-09-30,Q,49.0
752549,PEV,2024-09-30,Q,37.17
180299,CCRD,2024-09-30,Q,8.02
180449,CCRN,2024-09-30,Q,33.81
752174,PETS,2024-09-30,Q,20.6
752099,PETQ,2024-09-30,Q,29.89
180524,CCS,2024-09-30,Q,31.34
180674,CCSI,2024-09-30,Q,19.3
752249,PETV,2024-09-30,Q,20.05
755399,PG,2024-09-30,Q,2355.04
753074,PFBX,2024-09-30,Q,4.66
752924,PFBC,2024-09-30,Q,14.43
753149,PFC,2024-09-30,Q,35.84
755474,PGC,2024-09-30,Q,17.68
178724,CCK,2024-09-30,Q,120.64
177449,CCCS,2024-09-30,Q,623.4
757874,PHAT,2024-09-30,Q,59.59
757574,PH,2024-09-30,Q,128.67
757499,PGY,2024-09-30,Q,71.82
758849,PHIO,2024-09-30,Q,0.86
758774,PHIN,2024-09-30,Q,43.68
758249,PHGE,2024-09-30,Q,17.9
177299,CCCC,2024-09-30,Q,69.34
751874,PET,2024-09-30,Q,48.81
178574,CCIX,2024-09-30,Q,36.66
755699,PGEN,2024-09-30,Q,252.76
756974,PGRE,2024-09-30,Q,217.46
756899,PGR,2024-09-30,Q,585.67
756749,PGNY,2024-09-30,Q,90.28
759074,PHM,2024-09-30,Q,205.08
751724,PESI,2024-09-30,Q,15.8
746174,PCT,2024-09-30,Q,164.96
746324,PCTY,2024-09-30,Q,55.57
746474,PCVX,2024-09-30,Q,111.61
183449,CDRE,2024-09-30,Q,40.61
747599,PDFS,2024-09-30,Q,38.74
747524,PDEX,2024-09-30,Q,3.36
182999,CDNA,2024-09-30,Q,52.74
183824,CDSG,2024-09-30,Q,257.46
745949,PCSC,2024-09-30,Q,8.91
744599,PCLB,2024-09-30,Q,0.91
184574,CDW,2024-09-30,Q,133.58
183974,CDT,2024-09-30,Q,96.0
745649,PCRX,2024-09-30,Q,46.13
745274,PCOR,2024-09-30,Q,147.68
184274,CDTX,2024-09-30,Q,7.04
182774,CDLX,2024-09-30,Q,49.84
747974,PDLB,2024-09-30,Q,23.81
750449,PEN,2024-09-30,Q,38.84
750374,PEGY,2024-09-30,Q,1.35
750674,PENN,2024-09-30,Q,152.6
750074,PEGA,2024-09-30,Q,85.75
749999,PEG,2024-09-30,Q,498.16
751049,PEPG,2024-09-30,Q,32.59
750974,PEP,2024-09-30,Q,1371.99
748649,PDSB,2024-09-30,Q,36.82
182474,CDIO,2024-09-30,Q,23.94
748124,PDM,2024-09-30,Q,124.0
749699,PED,2024-09-30,Q,89.29
749549,PECO,2024-09-30,Q,122.5
749399,PEBO,2024-09-30,Q,35.51
748874,PDYN,2024-09-30,Q,26.8
749324,PEBK,2024-09-30,Q,5.46
182099,CDE,2024-09-30,Q,399.25
749249,PEB,2024-09-30,Q,120.5
769499,PMN,2024-09-30,Q,29.89
171449,CAVA,2024-09-30,Q,114.32
769574,PMNT,2024-09-30,Q,15.71
769799,PMT,2024-09-30,Q,86.86
170999,CATX,2024-09-30,Q,67.43
770324,PNBK,2024-09-30,Q,3.98
171074,CATY,2024-09-30,Q,72.17
770174,PMVP,2024-09-30,Q,51.52
770099,PMVCD,2024-09-30,Q,0.1
770024,PMTS,2024-09-30,Q,11.16
171299,CAUD,2024-09-30,Q,22.67
171824,CB,2024-09-30,Q,404.14
767624,PLX,2024-09-30,Q,73.54
767549,PLUS,2024-09-30,Q,26.87
767849,PLXS,2024-09-30,Q,27.23
767474,PLUR,2024-09-30,Q,5.47
767324,PLUG,2024-09-30,Q,879.64
767174,PLTR,2024-09-30,Q,2239.45
767999,PLYA,2024-09-30,Q,133.18
768674,PMD,2024-09-30,Q,5.82
172124,CBAT,2024-09-30,Q,89.94
768149,PM,2024-09-30,Q,1554.83
768074,PLYM,2024-09-30,Q,45.4
172049,CBAN,2024-09-30,Q,17.59
773399,PODD,2024-09-30,Q,70.11
773324,PODC,2024-09-30,Q,24.02
773249,POCI,2024-09-30,Q,6.35
169349,CARV,2024-09-30,Q,5.11
772799,PNW,2024-09-30,Q,113.61
773099,POAI,2024-09-30,Q,6.67
169799,CASH,2024-09-30,Q,24.98
773549,POLA,2024-09-30,Q,17.56
774374,PORT,2024-09-30,Q,6.91
168974,CARR,2024-09-30,Q,902.75
774224,POR,2024-09-30,Q,103.07
169049,CARS,2024-09-30,Q,66.02
169199,CART,2024-09-30,Q,260.8
773999,POOL,2024-09-30,Q,38.26
767099,PLTK,2024-09-30,Q,371.98
170474,CAT,2024-09-30,Q,484.9
771299,PNNT,2024-09-30,Q,65.3
170549,CATC,2024-09-30,Q,7.85
771674,PNR,2024-09-30,Q,165.23
772424,PNTG,2024-09-30,Q,30.31
170174,CASS,2024-09-30,Q,13.63
771824,PNRG,2024-09-30,Q,1.75
761924,PIRS,2024-09-30,Q,1.32
761774,PIPR,2024-09-30,Q,17.7
175649,CBSH,2024-09-30,Q,128.92
761249,PINE,2024-09-30,Q,14.27
761174,PINC,2024-09-30,Q,100.19
761474,PINS,2024-09-30,Q,686.2
175874,CBT,2024-09-30,Q,54.82
762899,PKG,2024-09-30,Q,89.81
762449,PKBK,2024-09-30,Q,11.98
762374,PK,2024-09-30,Q,208.92
175274,CBRE,2024-09-30,Q,306.02
175349,CBRG,2024-09-30,Q,6.76
762524,PKBO,2024-09-30,Q,23.13
175949,CBU,2024-09-30,Q,52.54
176474,CCAP,2024-09-30,Q,37.06
759899,PHX,2024-09-30,Q,37.5
176549,CCB,2024-09-30,Q,13.46
759749,PHUN,2024-09-30,Q,11.34
176774,CCBG,2024-09-30,Q,16.94
760799,PIK,2024-09-30,Q,1.95
176099,CBUS,2024-09-30,Q,23.09
760649,PIII,2024-09-30,Q,357.72
760574,PII,2024-09-30,Q,55.77
176249,CC,2024-09-30,Q,149.27
760274,PI,2024-09-30,Q,28.29
176174,CBZ,2024-09-30,Q,50.2
763049,PKOH,2024-09-30,Q,13.18
765824,PLMR,2024-09-30,Q,25.01
765749,PLMJ,2024-09-30,Q,10.21
765374,PLL,2024-09-30,Q,19.43
173699,CBL,2024-09-30,Q,31.47
766124,PLNT,2024-09-30,Q,85.17
766874,PLSE,2024-09-30,Q,61.29
766724,PLRX,2024-09-30,Q,60.8
173174,CBFV,2024-09-30,Q,5.14
766424,PLPC,2024-09-30,Q,4.91
766274,PLOW,2024-09-30,Q,23.09
174899,CBOE,2024-09-30,Q,104.63
764924,PLD,2024-09-30,Q,925.91
174599,CBNK,2024-09-30,Q,13.91
763274,PKST,2024-09-30,Q,36.38
173774,CBLAQ,2024-09-30,Q,
764099,PLAG,2024-09-30,Q,7.28
764624,PLBY,2024-09-30,Q,73.89
764549,PLBC,2024-09-30,Q,5.9
152699,BSGM,2024-09-30,Q,16.34
805049,QTI,2024-09-30,Q,21.44
131549,BKSY,2024-09-30,Q,18.61
845624,RXO,2024-09-30,Q,138.59
845849,RXRX,2024-09-30,Q,281.11
131399,BKSC,2024-09-30,Q,5.45
845924,RXST,2024-09-30,Q,36.99
845999,RXT,2024-09-30,Q,226.03
846224,RYAM,2024-09-30,Q,65.89
846299,RYAN,2024-09-30,Q,261.45
131099,BKR,2024-09-30,Q,993.42
130724,BKKT,2024-09-30,Q,13.52
847124,RZLV,2024-09-30,Q,172.18
846974,RYTM,2024-09-30,Q,61.13
846899,RYN,2024-09-30,Q,148.98
130874,BKNG,2024-09-30,Q,33.52
846674,RYI,2024-09-30,Q,33.2
131699,BKTI,2024-09-30,Q,3.54
132224,BL,2024-09-30,Q,62.17
844199,RVSB,2024-09-30,Q,21.1
844049,RVPH,2024-09-30,Q,29.82
843974,RVP,2024-09-30,Q,29.94
843899,RVNC,2024-09-30,Q,104.82
843824,RVMD,2024-09-30,Q,167.04
132449,BLBD,2024-09-30,Q,32.36
843674,RVLV,2024-09-30,Q,70.63
132524,BLBX,2024-09-30,Q,3.52
132149,BKYI,2024-09-30,Q,1.98
845249,RWWI,2024-09-30,Q,33.59
845174,RWT,2024-09-30,Q,132.22
131774,BKU,2024-09-30,Q,74.75
844799,RWAY,2024-09-30,Q,38.55
844649,RVYL,2024-09-30,Q,6.76
844574,RVTY,2024-09-30,Q,123.34
850124,SANA,2024-09-30,Q,222.47
849974,SAMG,2024-09-30,Q,13.99
129374,BJDX,2024-09-30,Q,16.55
849674,SAM,2024-09-30,Q,11.72
129524,BJRI,2024-09-30,Q,23.38
851099,SASR,2024-09-30,Q,45.11
850874,SAPX,2024-09-30,Q,2188.44
128774,BIVI,2024-09-30,Q,7.98
850649,SAOSA,2024-09-30,Q,
850499,SANW,2024-09-30,Q,2.28
850424,SANM,2024-09-30,Q,54.65
848099,SACQF,2024-09-30,Q,7.81
848024,SACH,2024-09-30,Q,47.43
130274,BKFG,2024-09-30,Q,0.59
847949,SABS,2024-09-30,Q,9.23
847874,SABR,2024-09-30,Q,385.7
130349,BKH,2024-09-30,Q,69.75
130424,BKHA,2024-09-30,Q,8.93
848924,SAIA,2024-09-30,Q,26.59
848849,SAH,2024-09-30,Q,34.12
848624,SAFT,2024-09-30,Q,14.84
129974,BKD,2024-09-30,Q,197.2
848774,SAGE,2024-09-30,Q,61.05
135674,BLUE,2024-09-30,Q,193.91
837899,RRBI,2024-09-30,Q,6.89
837974,RRC,2024-09-30,Q,241.31
135524,BLUAF,2024-09-30,Q,7.99
838124,RRGB,2024-09-30,Q,15.75
838349,RRR,2024-09-30,Q,105.61
838574,RRX,2024-09-30,Q,66.54
838649,RS,2024-09-30,Q,55.02
839324,RSI,2024-09-30,Q,225.51
839099,RSG,2024-09-30,Q,314.07
837674,RR,2024-09-30,Q,79.26
836474,RPAY,2024-09-30,Q,97.75
136649,BMI,2024-09-30,Q,29.41
136499,BMEA,2024-09-30,Q,36.21
837524,RPTX,2024-09-30,Q,42.45
135899,BLZE,2024-09-30,Q,42.9
836699,RPD,2024-09-30,Q,62.73
837149,RPRX,2024-09-30,Q,593.46
836849,RPID,2024-09-30,Q,42.91
136199,BMBL,2024-09-30,Q,126.54
839624,RSLS,2024-09-30,Q,0.51
133199,BLDR,2024-09-30,Q,116.45
842399,RUN,2024-09-30,Q,223.54
842249,RUM,2024-09-30,Q,389.01
133349,BLEU,2024-09-30,Q,7.56
133424,BLFS,2024-09-30,Q,46.14
133499,BLFY,2024-09-30,Q,23.21
841874,RTX,2024-09-30,Q,1331.02
842624,RUSHA,2024-09-30,Q,78.76
132749,BLCO,2024-09-30,Q,352.08
132899,BLD,2024-09-30,Q,30.17
133049,BLDE,2024-09-30,Q,77.93
842699,RUSHB,2024-09-30,Q,78.76
840449,RSVR,2024-09-30,Q,65.08
134474,BLND,2024-09-30,Q,254.24
134624,BLNK,2024-09-30,Q,101.15
133799,BLIN,2024-09-30,Q,10.42
134174,BLMN,2024-09-30,Q,84.97
133949,BLKB,2024-09-30,Q,51.63
123374,BGLC,2024-09-30,Q,17.97
861074,SCWO,2024-09-30,Q,132.73
123299,BGI,2024-09-30,Q,19.17
861224,SCX,2024-09-30,Q,7.51
861374,SCYX,2024-09-30,Q,37.86
861449,SD,2024-09-30,Q,37.18
123074,BGFV,2024-09-30,Q,22.71
122624,BG,2024-09-30,Q,141.65
862349,SDIG,2024-09-30,Q,16.89
122699,BGC,2024-09-30,Q,486.6
862124,SDHC,2024-09-30,Q,51.28
862049,SDGR,2024-09-30,Q,72.8
124274,BGXX,2024-09-30,Q,191.17
859274,SCPX,2024-09-30,Q,3.12
859049,SCPH,2024-09-30,Q,50.03
124424,BH,2024-09-30,Q,2.28
858899,SCOR,2024-09-30,Q,4.89
124049,BGS,2024-09-30,Q,79.16
123674,BGNE,2024-09-30,Q,97.23
860174,SCSC,2024-09-30,Q,24.03
859874,SCRM,2024-09-30,Q,35.92
862574,SDOCQ,2024-09-30,Q,
121124,BFC,2024-09-30,Q,10.01
864974,SEG,2024-09-30,Q,5.52
864899,SEER,2024-09-30,Q,61.43
864824,SEEL,2024-09-30,Q,0.37
121424,BFH,2024-09-30,Q,49.68
864599,SEE,2024-09-30,Q,145.67
121499,BFICQ,2024-09-30,Q,27.4
865349,SEI,2024-09-30,Q,44.0
865424,SEIC,2024-09-30,Q,129.89
866174,SEMR,2024-09-30,Q,146.44
120749,BFAC,2024-09-30,Q,13.8
120899,BFAM,2024-09-30,Q,58.04
865649,SELF,2024-09-30,Q,11.27
865799,SEM,2024-09-30,Q,130.02
864449,SEDG,2024-09-30,Q,57.3
863249,SDST,2024-09-30,Q,47.7
862799,SDPI,2024-09-30,Q,30.39
862724,SDOT,2024-09-30,Q,5.68
122474,BFXXQ,2024-09-30,Q,36.41
122324,BFST,2024-09-30,Q,25.5
121574,BFIN,2024-09-30,Q,12.46
122099,BFS,2024-09-30,Q,24.14
121649,BFLY,2024-09-30,Q,212.57
864074,SEB,2024-09-30,Q,0.97
863999,SEAT,2024-09-30,Q,208.08
121874,BFRG,2024-09-30,Q,7.85
121949,BFRI,2024-09-30,Q,5.54
853649,SBIG,2024-09-30,Q,46.31
853499,SBH,2024-09-30,Q,102.64
853424,SBGI,2024-09-30,Q,66.36
853274,SBFM,2024-09-30,Q,1.22
853199,SBFG,2024-09-30,Q,6.73
127574,BIOLQ,2024-09-30,Q,36.6
854699,SBR,2024-09-30,Q,
854549,SBOW,2024-09-30,Q,25.54
127049,BIO,2024-09-30,Q,27.87
127124,BIO.B,2024-09-30,Q,27.87
854774,SBRA,2024-09-30,Q,234.26
853049,SBEV,2024-09-30,Q,57.47
851924,SAVE,2024-09-30,Q,109.52
128249,BIRD,2024-09-30,Q,7.89
851774,SAVA,2024-09-30,Q,47.98
851399,SATS,2024-09-30,Q,271.68
127649,BIOR,2024-09-30,Q,3.68
852824,SBCF,2024-09-30,Q,84.93
852749,SBC,2024-09-30,Q,103.02
126749,BILL,2024-09-30,Q,106.68
854924,SBSAA,2024-09-30,Q,8.55
125249,BHIL,2024-09-30,Q,6.12
125324,BHLB,2024-09-30,Q,42.98
857324,SCL,2024-09-30,Q,22.49
125174,BHF,2024-09-30,Q,60.76
125399,BHM,2024-09-30,Q,3.95
857024,SCI,2024-09-30,Q,144.4
857249,SCKT,2024-09-30,Q,7.6
125099,BHE,2024-09-30,Q,36.11
124799,BHB,2024-09-30,Q,15.27
857774,SCLX,2024-09-30,Q,191.79
125024,BHC,2024-09-30,Q,367.1
857849,SCM,2024-09-30,Q,25.98
125774,BHR,2024-09-30,Q,66.52
855524,SBXC,2024-09-30,Q,17.25
855374,SBUX,2024-09-30,Q,1133.2
126299,BIGC,2024-09-30,Q,77.75
855224,SBT,2024-09-30,Q,52.33
855074,SBSI,2024-09-30,Q,30.27
126524,BIIB,2024-09-30,Q,145.66
125849,BHRB,2024-09-30,Q,14.94
125924,BHVN,2024-09-30,Q,94.54
856199,SCCO,2024-09-30,Q,781.16
125999,BIAF,2024-09-30,Q,13.49
136799,BMNM,2024-09-30,Q,10.07
815024,RDFN,2024-09-30,Q,121.77
815174,RDI,2024-09-30,Q,22.43
815324,RDN,2024-09-30,Q,150.42
815399,RDNT,2024-09-30,Q,73.96
147299,BRCC,2024-09-30,Q,212.52
816374,REAL,2024-09-30,Q,108.5
816299,RDZN,2024-09-30,Q,68.44
814724,RDDT,2024-09-30,Q,165.88
146999,BRBR,2024-09-30,Q,129.24
815924,RDVT,2024-09-30,Q,13.73
147074,BRBS,2024-09-30,Q,73.54
816074,RDW,2024-09-30,Q,66.54
813374,RCMT,2024-09-30,Q,7.63
813074,RCKY,2024-09-30,Q,7.45
812999,RCKT,2024-09-30,Q,91.01
813299,RCM,2024-09-30,Q,422.11
147824,BRDG,2024-09-30,Q,121.11
814199,RCUS,2024-09-30,Q,91.43
816599,REBN,2024-09-30,Q,3.51
819299,REPL,2024-09-30,Q,68.32
818849,RENE,2024-09-30,Q,21.62
818774,RENB,2024-09-30,Q,156.19
145499,BPOP,2024-09-30,Q,72.33
819449,REPX,2024-09-30,Q,21.58
145049,BPMC,2024-09-30,Q,63.35
819674,RES,2024-09-30,Q,214.97
145799,BPTH,2024-09-30,Q,2.55
817349,REFI,2024-09-30,Q,19.62
817199,REEMF,2024-09-30,Q,
817124,REED,2024-09-30,Q,4.19
817424,REFR,2024-09-30,Q,33.52
146474,BR,2024-09-30,Q,116.89
145724,BPT,2024-09-30,Q,
818249,RELY,2024-09-30,Q,195.14
817874,REKR,2024-09-30,Q,88.5
817724,REI,2024-09-30,Q,198.17
817649,REGN,2024-09-30,Q,110.24
148574,BREZ,2024-09-30,Q,4.3
151349,BRST,2024-09-30,Q,35.04
151499,BRT,2024-09-30,Q,18.77
807074,R,2024-09-30,Q,42.29
808874,RAMP,2024-09-30,Q,66.61
151199,BRSP,2024-09-30,Q,130.63
808424,RAIL,2024-09-30,Q,18.87
806999,QXO,2024-09-30,Q,409.43
151724,BRX,2024-09-30,Q,301.35
805874,QUAD,2024-09-30,Q,52.16
805724,QTWO,2024-09-30,Q,60.28
805649,QTTB,2024-09-30,Q,12.06
805424,QTRX,2024-09-30,Q,38.38
805949,QUIK,2024-09-30,Q,14.47
151799,BRY,2024-09-30,Q,76.94
806624,QURE,2024-09-30,Q,48.7
152099,BSBK,2024-09-30,Q,13.12
808949,RAND,2024-09-30,Q,
150599,BROS,2024-09-30,Q,154.19
811574,RBOT,2024-09-30,Q,5.9
149324,BRKL,2024-09-30,Q,88.91
811274,RBLX,2024-09-30,Q,598.5
811124,RBKB,2024-09-30,Q,11.09
149399,BRKR,2024-09-30,Q,151.39
811874,RBTC,2024-09-30,Q,55.84
812474,RCFA,2024-09-30,Q,10.53
149099,BRK.B,2024-09-30,Q,2155.04
149024,BRK.A,2024-09-30,Q,1.44
812024,RC,2024-09-30,Q,168.21
809024,RANI,2024-09-30,Q,53.41
810824,RBCN,2024-09-30,Q,2.38
809774,RAVE,2024-09-30,Q,14.59
150374,BRNS,2024-09-30,Q,39.42
150449,BRO,2024-09-30,Q,285.26
809324,RARE,2024-09-30,Q,92.17
809249,RAPT,2024-09-30,Q,34.9
809174,RAPP,2024-09-30,Q,36.58
150149,BRN,2024-09-30,Q,10.03
810749,RBCAA,2024-09-30,Q,19.43
810674,RBC,2024-09-30,Q,29.23
810599,RBBN,2024-09-30,Q,175.38
810524,RBB,2024-09-30,Q,17.81
149849,BRLS,2024-09-30,Q,21.38
149924,BRLT,2024-09-30,Q,98.32
810299,RBA,2024-09-30,Q,184.34
744149,PCG,2024-09-30,Q,2615.21
830624,RMNI,2024-09-30,Q,90.7
830849,RMR,2024-09-30,Q,31.73
139199,BNL,2024-09-30,Q,188.52
830999,RMTI,2024-09-30,Q,31.03
831524,RNAZ,2024-09-30,Q,17.27
831374,RNAC,2024-09-30,Q,21.39
138974,BNIX,2024-09-30,Q,4.08
831224,RNA,2024-09-30,Q,109.8
828824,RLJ,2024-09-30,Q,155.02
828749,RLI,2024-09-30,Q,45.82
828599,RLGT,2024-09-30,Q,46.7
828449,RLBY,2024-09-30,Q,300.0
828374,RLAY,2024-09-30,Q,133.89
140324,BNTC,2024-09-30,Q,10.56
829949,RMD,2024-09-30,Q,146.77
829874,RMCO,2024-09-30,Q,14.95
829574,RMBI,2024-09-30,Q,10.99
829499,RMAX,2024-09-30,Q,18.86
829424,RM,2024-09-30,Q,10.16
829274,RLYB,2024-09-30,Q,41.49
829649,RMBL,2024-09-30,Q,35.32
834524,ROKU,2024-09-30,Q,144.69
834374,ROK,2024-09-30,Q,113.47
834599,ROL,2024-09-30,Q,484.3
834224,ROIV,2024-09-30,Q,739.52
834149,ROII,2024-09-30,Q,32.83
834074,ROIC,2024-09-30,Q,128.65
137624,BMY,2024-09-30,Q,2027.4
137549,BMTX,2024-09-30,Q,12.1
833849,ROG,2024-09-30,Q,18.6
835049,ROOT,2024-09-30,Q,15.0
137174,BMRC,2024-09-30,Q,16.28
137249,BMRN,2024-09-30,Q,189.88
835124,ROP,2024-09-30,Q,107.22
828299,RL,2024-09-30,Q,61.94
832499,RNST,2024-09-30,Q,64.63
832424,RNR,2024-09-30,Q,52.16
832199,RNLXY,2024-09-30,Q,82.96
832124,RNGR,2024-09-30,Q,22.22
138599,BNGO,2024-09-30,Q,86.0
832049,RNG,2024-09-30,Q,91.82
832949,RNXT,2024-09-30,Q,23.99
137849,BNAI,2024-09-30,Q,36.2
833549,ROCK,2024-09-30,Q,30.48
138074,BNCC,2024-09-30,Q,3.54
833099,ROAD,2024-09-30,Q,52.76
823124,RGEN,2024-09-30,Q,56.01
822974,RGCO,2024-09-30,Q,10.22
824249,RGTI,2024-09-30,Q,191.24
824099,RGS,2024-09-30,Q,2.28
823424,RGLD,2024-09-30,Q,65.74
823949,RGR,2024-09-30,Q,16.85
142799,BOOM,2024-09-30,Q,20.04
823724,RGNX,2024-09-30,Q,49.42
823574,RGLS,2024-09-30,Q,65.47
822449,RGA,2024-09-30,Q,65.86
144374,BOXL,2024-09-30,Q,9.81
820574,REVB,2024-09-30,Q,1.64
143549,BOTJ,2024-09-30,Q,4.57
143699,BOW,2024-09-30,Q,32.66
143849,BOWL,2024-09-30,Q,147.45
821699,RF,2024-09-30,Q,915.13
821624,REZI,2024-09-30,Q,146.41
821549,REYN,2024-09-30,Q,210.14
821849,RFAI,2024-09-30,Q,15.01
826949,RITM,2024-09-30,Q,483.23
141224,BODI,2024-09-30,Q,6.92
826799,RIOT,2024-09-30,Q,303.52
141374,BOF,2024-09-30,Q,6.92
826349,RIME,2024-09-30,Q,9.74
140999,BOC,2024-09-30,Q,31.46
140624,BNZI,2024-09-30,Q,1.17
827999,RKT,2024-09-30,Q,1989.45
827849,RKLB,2024-09-30,Q,496.64
827249,RIVN,2024-09-30,Q,1008.27
827624,RJF,2024-09-30,Q,205.94
827699,RKDA,2024-09-30,Q,1.36
825074,RHI,2024-09-30,Q,104.06
824924,RHE,2024-09-30,Q,1.9
142274,BOLT,2024-09-30,Q,38.26
826274,RILY,2024-09-30,Q,30.3
825299,RHP,2024-09-30,Q,59.9
826049,RIGL,2024-09-30,Q,17.59
825974,RIG,2024-09-30,Q,875.47
141974,BOLD,2024-09-30,Q,22.25
825749,RICK,2024-09-30,Q,9.0
141824,BOKF,2024-09-30,Q,64.13
825524,RIBT,2024-09-30,Q,10.0
661124,NAII,2024-09-30,Q,6.2
228599,COLM,2024-09-30,Q,58.55
228524,COLL,2024-09-30,Q,32.21
661499,NAMS,2024-09-30,Q,90.01
661574,NANX,2024-09-30,Q,54.86
661724,NAOV,2024-09-30,Q,2.78
228299,COLD,2024-09-30,Q,284.16
