index,ticker,per_end_date,per_type,mkt_val
906526,SPIR,2024-03-31,Q,291.81
187351,CELZ,2024-03-31,Q,7.07
906151,SPHR,2024-03-31,Q,1724.61
189601,CEVA,2024-03-31,Q,535.54
907126,SPLP,2024-03-31,Q,808.55
189526,CETY,2024-03-31,Q,45.65
188401,CERE,2024-03-31,Q,7701.37
906001,SPH,2024-03-31,Q,1307.93
189451,CETX,2024-03-31,Q,4.42
913276,SRPT,2024-03-31,Q,12237.05
186151,CEG,2024-03-31,Q,58250.11
909301,SPSC,2024-03-31,Q,6847.3
909226,SPRY,2024-03-31,Q,990.26
909151,SPRU,2024-03-31,Q,72.64
191401,CFLT,2024-03-31,Q,9682.85
909676,SPT,2024-03-31,Q,3375.89
903901,SOWG,2024-03-31,Q,104.6
903976,SP,2024-03-31,Q,1033.9
186451,CEIN,2024-03-31,Q,30.93
904426,SPB,2024-03-31,Q,2694.48
904801,SPCE,2024-03-31,Q,599.8
908551,SPR,2024-03-31,Q,4204.04
190651,CFFI,2024-03-31,Q,165.3
190726,CFFN,2024-03-31,Q,797.05
908626,SPRB,2024-03-31,Q,32.34
186526,CEIX,2024-03-31,Q,2480.0
908926,SPRO,2024-03-31,Q,92.7
186676,CELC,2024-03-31,Q,657.79
186826,CELH,2024-03-31,Q,19155.02
918001,STAF,2024-03-31,Q,2.26
198226,CHMI,2024-03-31,Q,106.27
177451,CCCS,2024-03-31,Q,7350.43
917851,STAA,2024-03-31,Q,1880.74
917701,ST,2024-03-31,Q,5538.15
198151,CHMG,2024-03-31,Q,201.86
897151,SNGX,2024-03-31,Q,6.23
918076,STAG,2024-03-31,Q,6999.14
896851,SNES,2024-03-31,Q,3.51
896926,SNEX,2024-03-31,Q,2216.7
897001,SNFCA,2024-03-31,Q,182.09
177301,CCCC,2024-03-31,Q,562.14
917101,SSTI,2024-03-31,Q,203.16
197551,CHKR,2024-03-31,Q,27.06
897976,SNOA,2024-03-31,Q,2.6
917026,SST,2024-03-31,Q,176.08
916951,SSSS,2024-03-31,Q,106.26
898051,SNOW,2024-03-31,Q,54006.72
178576,CCIX,2024-03-31,Q,
917551,SSY,2024-03-31,Q,5.14
916801,SSRM,2024-03-31,Q,901.32
199651,CHRS,2024-03-31,Q,271.26
895876,SNCR,2024-03-31,Q,86.13
199576,CHRO,2024-03-31,Q,15.4
175876,CBT,2024-03-31,Q,5110.71
175951,CBU,2024-03-31,Q,2534.14
919501,STE,2024-03-31,Q,22215.37
896026,SND,2024-03-31,Q,80.9
895951,SNCY,2024-03-31,Q,793.91
175351,CBRG,2024-03-31,Q,64.57
920101,STEM,2024-03-31,Q,354.02
895576,SNBR,2024-03-31,Q,357.89
199876,CHRW,2024-03-31,Q,8907.9
175501,CBRL,2024-03-31,Q,1614.69
919876,STEL,2024-03-31,Q,1305.07
175651,CBSH,2024-03-31,Q,6909.46
176101,CBUS,2024-03-31,Q,485.64
896101,SNDA,2024-03-31,Q,395.83
198976,CHPT,2024-03-31,Q,804.38
176776,CCBG,2024-03-31,Q,469.33
918676,STBA,2024-03-31,Q,1227.8
896701,SNDX,2024-03-31,Q,2022.18
896476,SNDR,2024-03-31,Q,3975.03
176176,CBZ,2024-03-31,Q,3933.8
199276,CHRD,2024-03-31,Q,7404.71
176251,CC,2024-03-31,Q,3909.99
919201,STCN,2024-03-31,Q,59.65
919051,STC,2024-03-31,Q,1794.39
176476,CCAP,2024-03-31,Q,639.68
176551,CCB,2024-03-31,Q,520.38
178726,CCK,2024-03-31,Q,9574.15
914476,SRZN,2024-03-31,Q,50.25
195451,CHCI,2024-03-31,Q,50.01
900076,SOAR,2024-03-31,Q,103.84
900226,SOBR,2024-03-31,Q,8.2
195526,CHCO,2024-03-31,Q,1548.84
180526,CCS,2024-03-31,Q,3067.81
195826,CHD,2024-03-31,Q,25441.71
914926,SSBK,2024-03-31,Q,230.2
899701,SNX,2024-03-31,Q,10077.21
180676,CCSI,2024-03-31,Q,304.83
914776,SSB,2024-03-31,Q,6483.77
195676,CHCT,2024-03-31,Q,735.47
899851,SO,2024-03-31,Q,78442.38
900301,SOC,2024-03-31,Q,709.53
913501,SRRK,2024-03-31,Q,1416.43
182101,CDE,2024-03-31,Q,1505.44
900601,SOFI,2024-03-31,Q,7712.39
914026,SRTS,2024-03-31,Q,62.3
898201,SNPO,2024-03-31,Q,659.74
180451,CCRN,2024-03-31,Q,650.97
196876,CHGG,2024-03-31,Q,773.78
916126,SSNC,2024-03-31,Q,15920.2
178801,CCL,2024-03-31,Q,18338.72
898276,SNPS,2024-03-31,Q,87153.75
178951,CCLD,2024-03-31,Q,18.7
898426,SNPX,2024-03-31,Q,5.09
197026,CHH,2024-03-31,Q,6275.37
916426,SSP,2024-03-31,Q,335.58
179551,CCNE,2024-03-31,Q,428.7
915901,SSKN,2024-03-31,Q,13.25
196201,CHEF,2024-03-31,Q,1497.8
196126,CHEB,2024-03-31,Q,
915226,SSD,2024-03-31,Q,8713.51
196051,CHE,2024-03-31,Q,9718.33
180301,CCRD,2024-03-31,Q,90.18
899251,SNTI,2024-03-31,Q,17.25
195901,CHDN,2024-03-31,Q,9096.24
179626,CCO,2024-03-31,Q,798.14
898951,SNSE,2024-03-31,Q,26.33
179776,CCOI,2024-03-31,Q,3098.3
159076,BWEN,2024-03-31,Q,51.58
882376,SITM,2024-03-31,Q,2132.31
941626,TAIT,2024-03-31,Q,19.63
882301,SITE,2024-03-31,Q,7891.77
153901,BSVN,2024-03-31,Q,260.52
941776,TALK,2024-03-31,Q,605.61
159151,BWFG,2024-03-31,Q,205.14
877951,SHW,2024-03-31,Q,88065.19
212851,CLST,2024-03-31,Q,54.02
936151,SXC,2024-03-31,Q,947.53
153601,BSRR,2024-03-31,Q,295.89
159226,BWIN,2024-03-31,Q,3381.0
878101,SHYF,2024-03-31,Q,426.93
936901,SXTP,2024-03-31,Q,3.02
154201,BTAI,2024-03-31,Q,104.44
158476,BWA,2024-03-31,Q,7915.08
158401,BW,2024-03-31,Q,101.11
154351,BTBD,2024-03-31,Q,10.31
882676,SIX,2024-03-31,Q,2218.11
213451,CLW,2024-03-31,Q,729.35
941326,TACT,2024-03-31,Q,52.22
882226,SITC,2024-03-31,Q,3069.81
153976,BSX,2024-03-31,Q,100692.61
936676,SXT,2024-03-31,Q,2931.23
158776,BWB,2024-03-31,Q,321.15
878401,SIBN,2024-03-31,Q,674.51
213376,CLVT,2024-03-31,Q,4964.31
154126,BSY,2024-03-31,Q,14923.89
882076,SISI,2024-03-31,Q,4.24
942001,TALO,2024-03-31,Q,2562.0
218101,CMPR,2024-03-31,Q,2252.66
883276,SJM,2024-03-31,Q,13364.32
160126,BX,2024-03-31,Q,93883.04
942601,TAP,2024-03-31,Q,14248.41
159976,BWXT,2024-03-31,Q,9380.22
217951,CMPO,2024-03-31,Q,582.42
152776,BSIG,2024-03-31,Q,864.68
883501,SJT,2024-03-31,Q,246.56
212026,CLRC,2024-03-31,Q,23.44
160201,BXC,2024-03-31,Q,1128.1
218176,CMPS,2024-03-31,Q,515.37
152701,BSGM,2024-03-31,Q,7.4
153001,BSLK,2024-03-31,Q,77.05
935551,SWTX,2024-03-31,Q,3646.53
217726,CMPD,2024-03-31,Q,2.17
212626,CLSD,2024-03-31,Q,114.32
159526,BWMN,2024-03-31,Q,536.21
936001,SWX,2024-03-31,Q,5456.17
217576,CMP,2024-03-31,Q,650.24
212401,CLRO,2024-03-31,Q,43.86
153076,BSM,2024-03-31,Q,3360.81
159826,BWP,2024-03-31,Q,
216826,CMLS,2024-03-31,Q,60.62
214726,CMC,2024-03-31,Q,6800.18
879676,SIGI,2024-03-31,Q,6636.6
880651,SIMA,2024-03-31,Q,
879451,SIG,2024-03-31,Q,4453.44
938251,SYNA,2024-03-31,Q,3834.11
155401,BTOC,2024-03-31,Q,
214576,CMBM,2024-03-31,Q,120.22
216001,CMG,2024-03-31,Q,79840.25
879526,SIGA,2024-03-31,Q,608.81
157276,BURL,2024-03-31,Q,14828.73
215176,CMCSK,2024-03-31,Q,
156076,BTTR,2024-03-31,Q,5.36
880276,SILK,2024-03-31,Q,722.58
880051,SILA,2024-03-31,Q,
939301,SYPR,2024-03-31,Q,36.21
156226,BTU,2024-03-31,Q,3088.11
215251,CMCT,2024-03-31,Q,97.07
939451,SYRA,2024-03-31,Q,7.96
155851,BTSG,2024-03-31,Q,1860.84
939601,SYRS,2024-03-31,Q,143.0
215626,CME,2024-03-31,Q,77518.47
215026,CMCO,2024-03-31,Q,1280.88
880351,SILO,2024-03-31,Q,5.54
939526,SYRE,2024-03-31,Q,1371.2
215101,CMCSA,2024-03-31,Q,170089.19
216076,CMG.B,2024-03-31,Q,
155326,BTMD,2024-03-31,Q,364.72
213901,CLYM,2024-03-31,Q,75.96
157951,BVFL,2024-03-31,Q,117.51
154651,BTCT,2024-03-31,Q,7.34
878926,SIEB,2024-03-31,Q,83.52
158251,BVS,2024-03-31,Q,411.66
881701,SIRI,2024-03-31,Q,14924.93
878776,SIDU,2024-03-31,Q,14.18
154576,BTCS,2024-03-31,Q,27.62
213826,CLX,2024-03-31,Q,19014.46
937351,SYBX,2024-03-31,Q,20.81
937276,SYBT,2024-03-31,Q,1436.33
157501,BUSE,2024-03-31,Q,1329.28
216226,CMI,2024-03-31,Q,40302.19
938026,SYM,2024-03-31,Q,26278.28
214426,CMAX,2024-03-31,Q,18.33
155251,BTM,2024-03-31,Q,112.97
157351,BURU,2024-03-31,Q,5.22
879226,SIF,2024-03-31,Q,19.68
214276,CMA,2024-03-31,Q,7290.97
940576,T,2024-03-31,Q,126194.91
881176,SINT,2024-03-31,Q,2.53
157651,BV,2024-03-31,Q,1123.36
937801,SYK,2024-03-31,Q,136330.5
935026,SWN,2024-03-31,Q,8359.57
160576,BXMT,2024-03-31,Q,3456.06
876751,SHOT,2024-03-31,Q,117.64
211726,CLPT,2024-03-31,Q,184.07
934876,SWKS,2024-03-31,Q,17379.58
211651,CLPS,2024-03-31,Q,26.37
943501,TAST,2024-03-31,Q,545.73
943276,TARS,2024-03-31,Q,1373.18
152401,BSET,2024-03-31,Q,130.31
884251,SKIL,2024-03-31,Q,72.85
211576,CLPR,2024-03-31,Q,77.65
151726,BRX,2024-03-31,Q,7065.46
218626,CMRX,2024-03-31,Q,95.01
883576,SJW,2024-03-31,Q,1824.15
211201,CLOE,2024-03-31,Q,51.26
934351,SWIM,2024-03-31,Q,456.93
161326,BYFC,2024-03-31,Q,49.66
161176,BYD,2024-03-31,Q,6387.13
218851,CMT,2024-03-31,Q,173.2
884101,SKGR,2024-03-31,Q,169.03
151801,BRY,2024-03-31,Q,619.36
211276,CLOV,2024-03-31,Q,394.17
160651,BXP,2024-03-31,Q,10256.88
877051,SHPH,2024-03-31,Q,6.82
151951,BRZE,2024-03-31,Q,4467.1
943426,TASK,2024-03-31,Q,1036.52
160801,BXSL,2024-03-31,Q,5968.37
934201,SWI,2024-03-31,Q,2122.2
934801,SWKH,2024-03-31,Q,217.35
152101,BSBK,2024-03-31,Q,93.78
219001,CMTG,2024-03-31,Q,1354.17
211951,CLRB,2024-03-31,Q,142.68
218701,CMS,2024-03-31,Q,18019.66
160951,BY,2024-03-31,Q,957.89
942976,TARA,2024-03-31,Q,45.85
623100,MGTX,2024-06-30,Q,273.22
623175,MGX,2024-06-30,Q,152.85
627450,MITK,2024-06-30,Q,523.12
1089375,ZFOX,2024-06-30,Q,
1045200,VVX,2024-06-30,Q,1508.78
832350,RNR,2024-06-30,Q,11657.31
879225,SIF,2024-06-30,Q,19.16
622875,MGRX,2024-06-30,Q,7.55
1045350,VWESQ,2024-06-30,Q,8.74
872250,SGMA,2024-06-30,Q,34.07
878775,SIDU,2024-06-30,Q,9.78
1029450,VITL,2024-06-30,Q,1972.61
623325,MGY,2024-06-30,Q,5045.69
900075,SOAR,2024-06-30,Q,17.26
842625,RUSHB,2024-06-30,Q,3083.07
832425,RNST,2024-06-30,Q,1721.48
1044825,VVOS,2024-06-30,Q,7.55
623850,MHH,2024-06-30,Q,87.26
842550,RUSHA,2024-06-30,Q,3289.7
623925,MHK,2024-06-30,Q,7169.47
898950,SNSE,2024-06-30,Q,15.55
623400,MGYR,2024-06-30,Q,74.11
1045050,VVV,2024-06-30,Q,5566.53
1089450,ZG,2024-06-30,Q,10422.58
1042500,VTAK,2024-06-30,Q,4.43
548550,KMB,2024-06-30,Q,46546.37
647175,MSDL,2024-06-30,Q,1953.54
898425,SNPX,2024-06-30,Q,5.06
557475,KVHI,2024-06-30,Q,91.67
873000,SGRY,2024-06-30,Q,3024.28
621975,MGM,2024-06-30,Q,13499.53
872100,SGLY,2024-06-30,Q,17.45
1046025,VYX,2024-06-30,Q,1790.94
843600,RVLV,2024-06-30,Q,1123.68
1046325,VZIO,2024-06-30,Q,2170.8
1046175,VZ,2024-06-30,Q,173600.61
875850,SHLS,2024-06-30,Q,1050.25
627825,MITT,2024-06-30,Q,195.71
622575,MGPI,2024-06-30,Q,1635.94
622650,MGRC,2024-06-30,Q,2615.81
557175,KURA,2024-06-30,Q,1568.56
1045575,VXRT,2024-06-30,Q,118.4
622725,MGRM,2024-06-30,Q,68.09
627300,MITA,2024-06-30,Q,41.1
1089225,ZEUS,2024-06-30,Q,499.07
1045800,VYGR,2024-06-30,Q,430.25
627675,MITQ,2024-06-30,Q,6.34
622200,MGNI,2024-06-30,Q,1860.92
1090425,ZIMV,2024-06-30,Q,503.18
1089150,ZETA,2024-06-30,Q,3882.03
1045875,VYNE,2024-06-30,Q,28.62
622275,MGNX,2024-06-30,Q,266.19
622350,MGOL,2024-06-30,Q,11.39
646650,MSBI,2024-06-30,Q,484.56
556725,KTTA,2024-06-30,Q,5.28
1043550,VTR,2024-06-30,Q,21178.26
1094850,ZVSA,2024-06-30,Q,3.14
1089975,ZI,2024-06-30,Q,4683.68
1043475,VTOL,2024-06-30,Q,952.02
1043400,VTNRQ,2024-06-30,Q,88.34
878925,SIEB,2024-06-30,Q,69.39
556200,KTB,2024-06-30,Q,3683.58
646350,MSAI,2024-06-30,Q,22.75
1043700,VTRS,2024-06-30,Q,12656.88
841800,RTX,2024-06-30,Q,133542.73
1030050,VIVK,2024-06-30,Q,55.42
626850,MIRA,2024-06-30,Q,9.42
555750,KSS,2024-06-30,Q,2556.62
1042950,VTGN,2024-06-30,Q,94.15
899850,SO,2024-06-30,Q,84817.05
626700,MIR,2024-06-30,Q,2494.12
626325,MIND,2024-06-30,Q,5.9
899700,SNX,2024-06-30,Q,9862.04
646125,MSA,2024-06-30,Q,7386.16
1043175,VTLE,2024-06-30,Q,1643.08
905625,SPGC,2024-06-30,Q,7.72
872625,SGMT,2024-06-30,Q,109.14
842325,RUN,2024-06-30,Q,2628.92
1044375,VTYX,2024-06-30,Q,162.85
1044300,VTVT,2024-06-30,Q,53.16
627150,MIST,2024-06-30,Q,70.32
899250,SNTI,2024-06-30,Q,12.63
905550,SPG,2024-06-30,Q,49493.39
1044675,VVI,2024-06-30,Q,718.36
624075,MHLD,2024-06-30,Q,206.43
872925,SGRP,2024-06-30,Q,58.64
556650,KTOS,2024-06-30,Q,3003.47
1044525,VUZI,2024-06-30,Q,87.38
624225,MHO,2024-06-30,Q,3389.59
905700,SPGI,2024-06-30,Q,139598.0
646425,MSB,2024-06-30,Q,
1043925,VTS,2024-06-30,Q,698.08
625200,MIDD,2024-06-30,Q,6592.56
627000,MIRM,2024-06-30,Q,1611.48
556275,KTCC,2024-06-30,Q,43.59
842175,RUM,2024-06-30,Q,2158.68
1044075,VTSI,2024-06-30,Q,85.43
1094775,ZVRA,2024-06-30,Q,205.08
876750,SHOT,2024-06-30,Q,60.05
872550,SGMO,2024-06-30,Q,74.35
616500,MEI,2024-06-30,Q,364.79
896850,SNES,2024-06-30,Q,2.96
616575,MEIL,2024-06-30,Q,2.64
559350,LAB,2024-06-30,Q,655.65
616650,MEIP,2024-06-30,Q,19.39
845850,RXST,2024-06-30,Q,2225.54
845775,RXRX,2024-06-30,Q,2107.26
1049550,WBD,2024-06-30,Q,18242.2
896925,SNEX,2024-06-30,Q,2388.54
648375,MSM,2024-06-30,Q,4451.11
648450,MSN,2024-06-30,Q,
616200,MEG,2024-06-30,Q,1518.66
1028400,VIR,2024-06-30,Q,1216.09
845925,RXT,2024-06-30,Q,667.08
1095375,ZYME,2024-06-30,Q,601.7
548100,KLTO,2024-06-30,Q,38.88
897150,SNGX,2024-06-30,Q,5.88
1048950,WAYN,2024-06-30,Q,
1048875,WAY,2024-06-30,Q,3583.18
1028475,VIRC,2024-06-30,Q,225.93
616950,MELI,2024-06-30,Q,83316.18
897000,SNFCA,2024-06-30,Q,193.41
559200,L,2024-06-30,Q,16406.66
845550,RXO,2024-06-30,Q,3073.89
1049250,WBA,2024-06-30,Q,10441.31
559125,KZR,2024-06-30,Q,43.68
560025,LADX,2024-06-30,Q,1.28
846600,RYI,2024-06-30,Q,647.43
831450,RNAZ,2024-06-30,Q,7.3
559950,LADR,2024-06-30,Q,1443.61
615075,MEC,2024-06-30,Q,341.98
614700,ME,2024-06-30,Q,191.79
1028025,VINO,2024-06-30,Q,5.74
846825,RYN,2024-06-30,Q,4330.83
876375,SHOO,2024-06-30,Q,3071.69
870900,SGD,2024-06-30,Q,6.78
1051050,WCC,2024-06-30,Q,7791.88
614550,MDXG,2024-06-30,Q,1017.39
559875,LAD,2024-06-30,Q,6765.66
615600,MEDP,2024-06-30,Q,12768.08
846225,RYAN,2024-06-30,Q,15140.46
1050225,WBS,2024-06-30,Q,7475.1
559650,LABP,2024-06-30,Q,
648675,MSOF,2024-06-30,Q,
846150,RYAM,2024-06-30,Q,356.73
896475,SNDR,2024-06-30,Q,4233.2
615300,MED,2024-06-30,Q,238.65
880050,SILA,2024-06-30,Q,1211.27
1050450,WBTN,2024-06-30,Q,2896.81
871050,SGE,2024-06-30,Q,12.13
896700,SNDX,2024-06-30,Q,1747.03
617850,MERC,2024-06-30,Q,570.9
1088625,ZDGE,2024-06-30,Q,42.53
879525,SIGA,2024-06-30,Q,541.69
620100,MFIN,2024-06-30,Q,179.53
897975,SNOA,2024-06-30,Q,4.03
844125,RVSB,2024-06-30,Q,84.23
647550,MSGE,2024-06-30,Q,1408.84
558000,KW,2024-06-30,Q,1336.77
832050,RNGR,2024-06-30,Q,233.78
1088550,ZD,2024-06-30,Q,2539.35
647700,MSGM,2024-06-30,Q,8.18
548325,KLXE,2024-06-30,Q,83.49
1047375,WAL,2024-06-30,Q,6915.63
620025,MFIC,2024-06-30,Q,987.93
1095150,ZWS,2024-06-30,Q,5025.3
843825,RVNC,2024-06-30,Q,268.43
621075,MGAM,2024-06-30,Q,0.55
898200,SNPO,2024-06-30,Q,
1046625,WAB,2024-06-30,Q,27687.71
832125,RNLXY,2024-06-30,Q,17.83
843750,RVMD,2024-06-30,Q,6428.74
647325,MSEX,2024-06-30,Q,931.72
621300,MGEE,2024-06-30,Q,2703.06
898275,SNPS,2024-06-30,Q,91172.77
1046475,W,2024-06-30,Q,6510.29
1088925,ZEO,2024-06-30,Q,88.23
898050,SNOW,2024-06-30,Q,45228.13
557925,KVYO,2024-06-30,Q,6635.47
1046925,WAFD,2024-06-30,Q,2326.84
843975,RVPH,2024-06-30,Q,35.74
647475,MSFT,2024-06-30,Q,3322196.5
557850,KVUE,2024-06-30,Q,34811.33
843900,RVP,2024-06-30,Q,32.33
620925,MG,2024-06-30,Q,256.8
906000,SPH,2024-06-30,Q,1216.23
879450,SIG,2024-06-30,Q,3995.83
558300,KWR,2024-06-30,Q,3052.89
618450,MESO,2024-06-30,Q,777.55
1028700,VIRT,2024-06-30,Q,3499.11
618525,MET,2024-06-30,Q,49155.8
618600,META,2024-06-30,Q,1275584.25
871575,SGHT,2024-06-30,Q,335.55
906150,SPHR,2024-06-30,Q,1238.59
618225,MESA,2024-06-30,Q,70.64
1088100,ZBH,2024-06-30,Q,22327.7
845175,RWWI,2024-06-30,Q,661.79
876225,SHO,2024-06-30,Q,2130.43
558825,KYTX,2024-06-30,Q,323.36
845100,RWT,2024-06-30,Q,857.67
548175,KLTR,2024-06-30,Q,176.29
618675,METC,2024-06-30,Q,660.96
1047900,WASH,2024-06-30,Q,467.46
1028850,VISL,2024-06-30,Q,10.65
548250,KLUCQ,2024-06-30,Q,
844575,RVYL,2024-06-30,Q,9.38
831975,RNG,2024-06-30,Q,2589.32
844500,RVTY,2024-06-30,Q,12938.99
647850,MSGS,2024-06-30,Q,4506.28
1028775,VIRX,2024-06-30,Q,21.35
1048200,WATT,2024-06-30,Q,7.13
1088325,ZCAR,2024-06-30,Q,11.33
879675,SIGI,2024-06-30,Q,5707.97
558525,KYMR,2024-06-30,Q,1831.54
844725,RWAY,2024-06-30,Q,453.32
619050,MFA,2024-06-30,Q,1086.16
1047975,WAT,2024-06-30,Q,17222.08
647925,MSI,2024-06-30,Q,64408.96
1046700,WABC,2024-06-30,Q,1295.06
1035750,VOYA,2024-06-30,Q,6995.68
1092750,ZONE,2024-06-30,Q,18.93
637500,MODN,2024-06-30,Q,
643500,MREO,2024-06-30,Q,504.93
1035675,VOXX,2024-06-30,Q,71.03
637650,MODV,2024-06-30,Q,372.89
874575,SHCR,2024-06-30,Q,489.25
637725,MOFG,2024-06-30,Q,354.34
836400,RPAY,2024-06-30,Q,966.99
637800,MOG.A,2024-06-30,Q,5352.03
1035975,VPG,2024-06-30,Q,406.49
836625,RPD,2024-06-30,Q,2694.29
637275,MOD,2024-06-30,Q,5251.32
874500,SHCO,2024-06-30,Q,1039.16
637350,MODG,2024-06-30,Q,2812.22
552075,KOP,2024-06-30,Q,784.2
643425,MRDB,2024-06-30,Q,36.85
551625,KODK,2024-06-30,Q,430.94
551550,KOD,2024-06-30,Q,123.46
874725,SHECY,2024-06-30,Q,77825.78
643200,MRCY,2024-06-30,Q,1601.75
903375,SOTK,2024-06-30,Q,60.96
637875,MOG.B,2024-06-30,Q,5438.41
904800,SPCE,2024-06-30,Q,202.19
638100,MOGU,2024-06-30,Q,19.72
638175,MOH,2024-06-30,Q,17421.78
836775,RPID,2024-06-30,Q,28.32
552150,KOPN,2024-06-30,Q,99.47
552600,KOSS,2024-06-30,Q,41.18
874275,SHC,2024-06-30,Q,3361.75
643950,MRK,2024-06-30,Q,313561.44
902550,SONX,2024-06-30,Q,4.95
635850,MNTK,2024-06-30,Q,819.08
1036725,VRAR,2024-06-30,Q,18.51
643875,MRIN,2024-06-30,Q,7.26
1092300,ZNTL,2024-06-30,Q,290.5
635175,MNRO,2024-06-30,Q,713.91
1037250,VRDN,2024-06-30,Q,830.33
902400,SONO,2024-06-30,Q,1786.11
644025,MRKR,2024-06-30,Q,48.43
635475,MNST,2024-06-30,Q,52034.33
549600,KN,2024-06-30,Q,1526.26
1037025,VRCA,2024-06-30,Q,309.24
837450,RPTX,2024-06-30,Q,140.07
636075,MNTS,2024-06-30,Q,8.91
1094250,ZUMZ,2024-06-30,Q,394.95
836925,RPM,2024-06-30,Q,13868.86
833775,ROG,2024-06-30,Q,2243.27
877050,SHPH,2024-06-30,Q,6.71
1092600,ZOM,2024-06-30,Q,143.27
552225,KORE,2024-06-30,Q,35.99
636225,MNTX,2024-06-30,Q,90.21
837075,RPRX,2024-06-30,Q,15674.14
902700,SOPA,2024-06-30,Q,3.51
552375,KOS,2024-06-30,Q,2612.38
1036500,VRA,2024-06-30,Q,184.59
1031550,VLO,2024-06-30,Q,50222.84
636450,MO,2024-06-30,Q,77718.52
636900,MOBX,2024-06-30,Q,50.15
641100,MPOYQ,2024-06-30,Q,
550650,KNSL,2024-06-30,Q,8971.79
550575,KNSA,2024-06-30,Q,1330.12
875175,SHFS,2024-06-30,Q,29.7
834975,ROOT,2024-06-30,Q,774.15
1093500,ZS,2024-06-30,Q,29049.34
642750,MRBK,2024-06-30,Q,117.67
1032225,VLY,2024-06-30,Q,3554.1
1033575,VNDA,2024-06-30,Q,329.34
640950,MPLX,2024-06-30,Q,43484.39
835050,ROP,2024-06-30,Q,60423.59
1033500,VNCE,2024-06-30,Q,17.31
640875,MPLN,2024-06-30,Q,250.8
834525,ROL,2024-06-30,Q,23629.67
642000,MPWR,2024-06-30,Q,40058.54
1032450,VMC,2024-06-30,Q,32840.68
642075,MPX,2024-06-30,Q,350.65
550200,KNF,2024-06-30,Q,3970.6
904425,SPB,2024-06-30,Q,2408.42
642150,MQ,2024-06-30,Q,2798.9
1032600,VMD,2024-06-30,Q,254.31
1032525,VMCA,2024-06-30,Q,62.72
834450,ROKU,2024-06-30,Q,8671.19
641850,MPW,2024-06-30,Q,2586.43
1033050,VMI,2024-06-30,Q,5534.52
641550,MPTI,2024-06-30,Q,98.54
642525,MRAM,2024-06-30,Q,129.72
641700,MPU,2024-06-30,Q,89.23
1032900,VMEO,2024-06-30,Q,621.52
834300,ROK,2024-06-30,Q,31235.3
642450,MRAI,2024-06-30,Q,7.51
903975,SP,2024-06-30,Q,
1094100,ZTS,2024-06-30,Q,79103.33
639300,MORF,2024-06-30,Q,1711.16
1093200,ZPTA,2024-06-30,Q,21.15
639375,MORN,2024-06-30,Q,12673.84
835650,ROST,2024-06-30,Q,48475.11
639450,MOS,2024-06-30,Q,9237.61
903675,SOUN,2024-06-30,Q,1374.16
551175,KNX,2024-06-30,Q,8080.25
1034325,VNT,2024-06-30,Q,5871.34
551475,KOAN,2024-06-30,Q,2.37
1034850,VOC,2024-06-30,Q,81.77
834000,ROIC,2024-06-30,Q,1584.26
551400,KO,2024-06-30,Q,274323.13
834075,ROII,2024-06-30,Q,0.51
874950,SHEN,2024-06-30,Q,890.75
640125,MP,2024-06-30,Q,2104.67
640200,MPAA,2024-06-30,Q,121.88
903900,SOWG,2024-06-30,Q,203.05
834150,ROIV,2024-06-30,Q,7811.79
640350,MPB,2024-06-30,Q,366.33
640425,MPC,2024-06-30,Q,61122.29
1034025,VNO,2024-06-30,Q,5007.81
639675,MOTS,2024-06-30,Q,0.36
1032075,VLTO,2024-06-30,Q,23591.25
1034250,VNRX,2024-06-30,Q,50.17
551100,KNTK,2024-06-30,Q,6527.58
639825,MOV,2024-06-30,Q,552.14
875400,SHIM,2024-06-30,Q,52.25
639900,MOVE,2024-06-30,Q,27.02
642900,MRC,2024-06-30,Q,1098.33
1034100,VNOM,2024-06-30,Q,6637.38
642975,MRCC,2024-06-30,Q,
877950,SHW,2024-06-30,Q,75281.24
1094325,ZUO,2024-06-30,Q,1449.78
1040550,VSH,2024-06-30,Q,3060.39
1040475,VSEE,2024-06-30,Q,
1040400,VSEC,2024-06-30,Q,1626.12
630525,MLI,2024-06-30,Q,6452.68
554400,KRON,2024-06-30,Q,74.52
554550,KRP,2024-06-30,Q,1562.28
645300,MRTN,2024-06-30,Q,1502.11
629775,ML,2024-06-30,Q,804.94
629850,MLAB,2024-06-30,Q,469.35
554625,KRRO,2024-06-30,Q,314.08
631125,MLP,2024-06-30,Q,434.16
554175,KRNY,2024-06-30,Q,396.29
1094550,ZVIA,2024-06-30,Q,49.05
631200,MLR,2024-06-30,Q,631.08
1039875,VSAT,2024-06-30,Q,1622.8
839250,RSI,2024-06-30,Q,2161.45
644925,MRSN,2024-06-30,Q,245.95
631425,MLSS,2024-06-30,Q,52.77
901275,SOL,2024-06-30,Q,90.34
905325,SPEC,2024-06-30,Q,9.21
839550,RSLS,2024-06-30,Q,5.63
630675,MLKN,2024-06-30,Q,1849.82
1030650,VLCN,2024-06-30,Q,7.03
630750,MLM,2024-06-30,Q,33396.65
1040175,VSCO,2024-06-30,Q,1383.55
630825,MLNK,2024-06-30,Q,1638.5
549225,KMPR,2024-06-30,Q,3819.39
878400,SIBN,2024-06-30,Q,532.78
554250,KRO,2024-06-30,Q,1443.59
833025,ROAD,2024-06-30,Q,2912.98
628350,MKC,2024-06-30,Q,19056.63
