ticker,per_end_date,per_type,shares_out
BHLB,2024-06-30,Q,43.29
SAFE,2024-06-30,Q,71.44
IBOC,2024-06-30,Q,62.19
IBP,2024-06-30,Q,28.23
IBRX,2024-06-30,Q,691.57
IBTX,2024-06-30,Q,41.38
ICCC,2024-06-30,Q,7.81
ICCH,2024-06-30,Q,3.14
BGS,2024-06-30,Q,79.05
IBCP,2024-06-30,Q,20.9
IBEX,2024-06-30,Q,17.21
BH,2024-06-30,Q,2.28
VMD,2024-06-30,Q,38.83
IBIO,2024-06-30,Q,8.62
BGXX,2024-06-30,Q,190.17
SACH,2024-06-30,Q,47.45
SABS,2024-06-30,Q,9.23
IBM,2024-06-30,Q,921.15
BKH,2024-06-30,Q,68.93
HLNE,2024-06-30,Q,54.2
SCSC,2024-06-30,Q,24.71
HLT,2024-06-30,Q,250.05
HLX,2024-06-30,Q,152.05
BMBL,2024-06-30,Q,126.47
HLMN,2024-06-30,Q,196.16
HL,2024-06-30,Q,626.29
BMRC,2024-06-30,Q,16.29
HLF,2024-06-30,Q,100.72
VHI,2024-06-30,Q,28.29
HLIO,2024-06-30,Q,33.22
BMNM,2024-06-30,Q,10.07
HLLY,2024-06-30,Q,118.68
SCPH,2024-06-30,Q,36.14
VIAV,2024-06-30,Q,221.91
VICI,2024-06-30,Q,1047.17
SCOR,2024-06-30,Q,4.83
HMST,2024-06-30,Q,18.86
HMN,2024-06-30,Q,40.96
BMRN,2024-06-30,Q,189.88
BLZE,2024-06-30,Q,42.89
SCPX,2024-06-30,Q,0.49
BLUE,2024-06-30,Q,193.58
HHH,2024-06-30,Q,50.24
VFF,2024-06-30,Q,111.73
HI,2024-06-30,Q,70.19
SDIG,2024-06-30,Q,12.98
BNGO,2024-06-30,Q,86.0
SDHC,2024-06-30,Q,51.28
HIFS,2024-06-30,Q,2.15
HIG,2024-06-30,Q,293.01
SDGR,2024-06-30,Q,72.8
HGTY,2024-06-30,Q,340.85
HGV,2024-06-30,Q,103.7
BNL,2024-06-30,Q,188.52
SDOT,2024-06-30,Q,5.47
VFC,2024-06-30,Q,389.18
HIW,2024-06-30,Q,106.01
BNCC,2024-06-30,Q,3.54
HR,2024-06-30,Q,363.03
HRB,2024-06-30,Q,139.53
BKU,2024-06-30,Q,74.76
VIRT,2024-06-30,Q,155.86
BKTI,2024-06-30,Q,3.53
HRGN,2024-06-30,Q,14.36
HRI,2024-06-30,Q,28.4
SBT,2024-06-30,Q,52.37
BKSY,2024-06-30,Q,18.61
SCCO,2024-06-30,Q,781.16
HPP,2024-06-30,Q,141.15
BLBD,2024-06-30,Q,32.3
VIR,2024-06-30,Q,136.64
BL,2024-06-30,Q,61.82
BKYI,2024-06-30,Q,1.82
HQI,2024-06-30,Q,14.0
SBSI,2024-06-30,Q,30.27
HSIC,2024-06-30,Q,126.71
VITL,2024-06-30,Q,42.18
BKNG,2024-06-30,Q,33.52
HRMY,2024-06-30,Q,56.79
HROW,2024-06-30,Q,35.38
SBSAA,2024-06-30,Q,8.55
HRTG,2024-06-30,Q,30.64
SBRA,2024-06-30,Q,231.5
BKR,2024-06-30,Q,993.42
HRZN,2024-06-30,Q,36.06
HRTX,2024-06-30,Q,150.65
HPK,2024-06-30,Q,127.86
HOFV,2024-06-30,Q,6.55
SCM,2024-06-30,Q,24.13
BLMN,2024-06-30,Q,86.48
SCLX,2024-06-30,Q,181.79
HOLX,2024-06-30,Q,232.27
BLKB,2024-06-30,Q,51.63
HNI,2024-06-30,Q,47.14
HNNA,2024-06-30,Q,7.68
BLNK,2024-06-30,Q,101.06
HNRG,2024-06-30,Q,37.03
HNST,2024-06-30,Q,98.64
BLND,2024-06-30,Q,254.21
HNVR,2024-06-30,Q,7.25
BLDR,2024-06-30,Q,122.06
VINO,2024-06-30,Q,0.89
HOUS,2024-06-30,Q,111.27
HOWL,2024-06-30,Q,43.46
HP,2024-06-30,Q,98.75
BLD,2024-06-30,Q,31.82
BLIN,2024-06-30,Q,10.42
HON,2024-06-30,Q,649.67
HONE,2024-06-30,Q,44.68
HOOD,2024-06-30,Q,884.55
BLFY,2024-06-30,Q,23.71
BLFS,2024-06-30,Q,46.07
BFC,2024-06-30,Q,10.08
IPG,2024-06-30,Q,375.59
BATRA,2024-06-30,Q,61.87
ROAD,2024-06-30,Q,52.76
IPI,2024-06-30,Q,13.27
BATL,2024-06-30,Q,16.46
VSH,2024-06-30,Q,137.24
VSEC,2024-06-30,Q,18.42
IOVA,2024-06-30,Q,279.83
IP,2024-06-30,Q,347.37
IPAR,2024-06-30,Q,32.02
BAX,2024-06-30,Q,509.58
RNGR,2024-06-30,Q,22.22
BANR,2024-06-30,Q,34.45
RNG,2024-06-30,Q,91.82
IR,2024-06-30,Q,403.48
IRBT,2024-06-30,Q,30.23
BAND,2024-06-30,Q,27.3
IRDM,2024-06-30,Q,118.38
RNLXY,2024-06-30,Q,77.18
IPSC,2024-06-30,Q,84.5
BARK,2024-06-30,Q,178.93
RNST,2024-06-30,Q,56.37
IPW,2024-06-30,Q,31.36
RNR,2024-06-30,Q,52.16
ROG,2024-06-30,Q,18.6
BBAI,2024-06-30,Q,246.08
INTS,2024-06-30,Q,13.71
INTT,2024-06-30,Q,12.49
INTZ,2024-06-30,Q,6.04
ROOT,2024-06-30,Q,15.0
INUV,2024-06-30,Q,139.88
INV,2024-06-30,Q,15.09
INVA,2024-06-30,Q,62.56
VRTX,2024-06-30,Q,258.05
INSM,2024-06-30,Q,148.6
INST,2024-06-30,Q,146.47
INSW,2024-06-30,Q,49.37
INTC,2024-06-30,Q,4276.0
INTG,2024-06-30,Q,2.19
INVE,2024-06-30,Q,23.38
BBIO,2024-06-30,Q,188.03
VSAT,2024-06-30,Q,127.78
ROII,2024-06-30,Q,32.83
ROIC,2024-06-30,Q,127.45
IONM,2024-06-30,Q,0.59
IONS,2024-06-30,Q,146.21
INZY,2024-06-30,Q,62.73
BBGI,2024-06-30,Q,1.52
ROL,2024-06-30,Q,484.31
BBDC,2024-06-30,Q,105.95
RLGT,2024-06-30,Q,47.0
ITP,2024-06-30,Q,10.07
RLBY,2024-06-30,Q,300.0
RLJ,2024-06-30,Q,155.02
ITGR,2024-06-30,Q,33.53
IT,2024-06-30,Q,77.06
AZEK,2024-06-30,Q,144.69
AYTU,2024-06-30,Q,5.97
RL,2024-06-30,Q,62.4
AXS,2024-06-30,Q,84.18
IVP,2024-06-30,Q,4.94
VTNRQ,2024-06-30,Q,93.51
AXP,2024-06-30,Q,710.91
IVT,2024-06-30,Q,67.93
RIVN,2024-06-30,Q,1008.27
VTLE,2024-06-30,Q,36.66
AXSM,2024-06-30,Q,47.5
ITT,2024-06-30,Q,82.3
ITW,2024-06-30,Q,296.9
AXTI,2024-06-30,Q,44.4
AXTA,2024-06-30,Q,219.3
RKLB,2024-06-30,Q,496.5
RKT,2024-06-30,Q,1989.45
RMTI,2024-06-30,Q,30.32
BAFN,2024-06-30,Q,4.13
IRTC,2024-06-30,Q,31.24
IRWD,2024-06-30,Q,159.74
BAER,2024-06-30,Q,53.17
BACK,2024-06-30,Q,1.15
RMNI,2024-06-30,Q,90.7
ISDR,2024-06-30,Q,3.82
BAC,2024-06-30,Q,7759.58
VSTM,2024-06-30,Q,26.88
IROQ,2024-06-30,Q,3.35
BALY,2024-06-30,Q,40.63
IRM,2024-06-30,Q,293.34
VST,2024-06-30,Q,347.46
BAH,2024-06-30,Q,129.19
RMCO,2024-06-30,Q,14.95
AZTR,2024-06-30,Q,0.96
ISPO,2024-06-30,Q,6.68
ISPR,2024-06-30,Q,56.48
RMBL,2024-06-30,Q,35.32
ISSC,2024-06-30,Q,17.49
RMBI,2024-06-30,Q,11.06
RMAX,2024-06-30,Q,18.85
ISTR,2024-06-30,Q,9.83
RM,2024-06-30,Q,10.16
RMD,2024-06-30,Q,146.91
BA,2024-06-30,Q,616.17
B,2024-06-30,Q,50.77
VSTO,2024-06-30,Q,58.36
VSTS,2024-06-30,Q,131.48
BECN,2024-06-30,Q,63.6
IIPR,2024-06-30,Q,28.33
VOYA,2024-06-30,Q,98.32
RTX,2024-06-30,Q,1330.24
RUSHB,2024-06-30,Q,78.57
BEEP,2024-06-30,Q,30.9
III,2024-06-30,Q,48.67
BEEM,2024-06-30,Q,14.62
RUN,2024-06-30,Q,221.66
IIIV,2024-06-30,Q,33.47
BDRL,2024-06-30,Q,14.52
IMCR,2024-06-30,Q,50.02
BE,2024-06-30,Q,227.56
ILMN,2024-06-30,Q,159.3
BDX,2024-06-30,Q,289.04
ILPT,2024-06-30,Q,65.98
BDSX,2024-06-30,Q,145.15
IEP,2024-06-30,Q,451.19
RVSB,2024-06-30,Q,21.11
IEX,2024-06-30,Q,75.7
BETR,2024-06-30,Q,15.11
RVP,2024-06-30,Q,29.94
IFF,2024-06-30,Q,255.35
RVNC,2024-06-30,Q,104.45
VNRX,2024-06-30,Q,82.93
RWAY,2024-06-30,Q,38.55
BFAM,2024-06-30,Q,58.04
RVYL,2024-06-30,Q,6.47
IDXG,2024-06-30,Q,4.37
RVTY,2024-06-30,Q,123.39
IE,2024-06-30,Q,120.31
BELFB,2024-06-30,Q,12.55
BELFA,2024-06-30,Q,12.55
IGC,2024-06-30,Q,75.64
BERY,2024-06-30,Q,114.4
VRNS,2024-06-30,Q,112.18
INFN,2024-06-30,Q,235.66
INFU,2024-06-30,Q,21.3
BCC,2024-06-30,Q,39.48
VRPX,2024-06-30,Q,2.84
BCBP,2024-06-30,Q,16.96
RPRX,2024-06-30,Q,594.39
VRRM,2024-06-30,Q,164.66
RRGB,2024-06-30,Q,15.68
INDI,2024-06-30,Q,194.59
RRC,2024-06-30,Q,242.09
VRNA,2024-06-30,Q,81.08
INFA,2024-06-30,Q,302.94
RR,2024-06-30,Q,69.68
INGR,2024-06-30,Q,65.65
RPAY,2024-06-30,Q,91.57
INNV,2024-06-30,Q,135.99
INO,2024-06-30,Q,25.91
BC,2024-06-30,Q,66.22
INOD,2024-06-30,Q,28.75
INSE,2024-06-30,Q,26.57
INSG,2024-06-30,Q,11.88
INHD,2024-06-30,Q,2.08
INIS,2024-06-30,Q,523.1
RPID,2024-06-30,Q,42.91
INDB,2024-06-30,Q,42.47
VRSK,2024-06-30,Q,142.42
INM,2024-06-30,Q,8.92
INMB,2024-06-30,Q,19.78
BCAL,2024-06-30,Q,18.55
RPD,2024-06-30,Q,62.33
VRSN,2024-06-30,Q,97.6
INN,2024-06-30,Q,108.34
INKT,2024-06-30,Q,39.45
RSVR,2024-06-30,Q,65.08
VRME,2024-06-30,Q,10.18
IMO,2024-06-30,Q,535.84
BCYC,2024-06-30,Q,42.78
VRCA,2024-06-30,Q,42.42
BCTF,2024-06-30,Q,6.61
IMKTA,2024-06-30,Q,18.99
IMMP,2024-06-30,Q,118.88
BDCO,2024-06-30,Q,14.92
RSI,2024-06-30,Q,225.39
BCPC,2024-06-30,Q,32.44
INAB,2024-06-30,Q,44.12
RRX,2024-06-30,Q,66.54
BCOW,2024-06-30,Q,6.0
INBK,2024-06-30,Q,8.66
INBP,2024-06-30,Q,30.1
RRR,2024-06-30,Q,105.53
BCO,2024-06-30,Q,44.46
BCML,2024-06-30,Q,11.25
VREX,2024-06-30,Q,40.9
IMXI,2024-06-30,Q,32.64
BCSF,2024-06-30,Q,64.56
RSG,2024-06-30,Q,314.07
INCY,2024-06-30,Q,192.6
BCRX,2024-06-30,Q,206.38
VRE,2024-06-30,Q,92.89
VMI,2024-06-30,Q,20.17
SKLZ,2024-06-30,Q,17.4
BYON,2024-06-30,Q,45.75
GH,2024-06-30,Q,122.37
GHC,2024-06-30,Q,4.4
BYND,2024-06-30,Q,64.89
SKWD,2024-06-30,Q,39.99
USCB,2024-06-30,Q,19.65
SKT,2024-06-30,Q,109.35
BYFC,2024-06-30,Q,9.13
SKIN,2024-06-30,Q,123.99
BXP,2024-06-30,Q,157.06
GIGAQ,2024-06-30,Q,7.93
BXMT,2024-06-30,Q,173.62
USFD,2024-06-30,Q,245.87
SJW,2024-06-30,Q,32.71
GILD,2024-06-30,Q,1245.85
GIPR,2024-06-30,Q,5.42
BXC,2024-06-30,Q,8.53
GIFI,2024-06-30,Q,16.28
USEG,2024-06-30,Q,25.29
GHI,2024-06-30,Q,23.29
GHLD,2024-06-30,Q,61.39
GHM,2024-06-30,Q,10.87
BY,2024-06-30,Q,44.12
SKGR,2024-06-30,Q,15.3
BXSL,2024-06-30,Q,198.61
SLDP,2024-06-30,Q,178.64
CACI,2024-06-30,Q,22.3
SLDB,2024-06-30,Q,38.38
GENK,2024-06-30,Q,32.75
USAC,2024-06-30,Q,103.0
CACC,2024-06-30,Q,12.11
SLB,2024-06-30,Q,1419.84
CADL,2024-06-30,Q,29.76
GEG,2024-06-30,Q,31.88
SLG,2024-06-30,Q,65.12
GEHC,2024-06-30,Q,456.66
GEL,2024-06-30,Q,122.46
GEO,2024-06-30,Q,136.31
SLAMF,2024-06-30,Q,23.45
SKYH,2024-06-30,Q,66.93
USB,2024-06-30,Q,1560.46
BZH,2024-06-30,Q,31.08
SKY,2024-06-30,Q,57.58
BZFD,2024-06-30,Q,37.24
GEVO,2024-06-30,Q,236.23
CAC,2024-06-30,Q,14.61
CABO,2024-06-30,Q,5.62
USAP,2024-06-30,Q,9.24
SLAB,2024-06-30,Q,32.29
SKYW,2024-06-30,Q,40.1
GERN,2024-06-30,Q,593.13
USAQ,2024-06-30,Q,10.22
SKYT,2024-06-30,Q,47.35
GETR,2024-06-30,Q,96.66
GETY,2024-06-30,Q,408.59
GEV,2024-06-30,Q,274.8
SILA,2024-06-30,Q,57.22
BURU,2024-06-30,Q,3.25
BV,2024-06-30,Q,94.5
BUSE,2024-06-30,Q,56.73
GM,2024-06-30,Q,1123.92
SIF,2024-06-30,Q,6.18
GNK,2024-06-30,Q,42.76
GNL,2024-06-30,Q,230.38
BTSG,2024-06-30,Q,171.46
SIEB,2024-06-30,Q,39.88
UTGN,2024-06-30,Q,3.17
GMRE,2024-06-30,Q,65.59
SIGI,2024-06-30,Q,60.83
BTU,2024-06-30,Q,127.29
BVFL,2024-06-30,Q,11.38
BWMN,2024-06-30,Q,17.67
GLDD,2024-06-30,Q,67.01
BWIN,2024-06-30,Q,117.49
BWFG,2024-06-30,Q,7.9
SITE,2024-06-30,Q,45.12
BWEN,2024-06-30,Q,21.73
SITC,2024-06-30,Q,52.39
BWXT,2024-06-30,Q,91.41
GKOS,2024-06-30,Q,54.95
GL,2024-06-30,Q,90.04
USIO,2024-06-30,Q,26.43
GLAD,2024-06-30,Q,21.75
SINT,2024-06-30,Q,0.61
USM,2024-06-30,Q,86.0
BW,2024-06-30,Q,91.01
BVS,2024-06-30,Q,80.97
GLP,2024-06-30,Q,34.03
GLPI,2024-06-30,Q,274.39
GLRE,2024-06-30,Q,35.32
USPH,2024-06-30,Q,15.07
SISI,2024-06-30,Q,9.37
BWB,2024-06-30,Q,27.35
SIRI,2024-06-30,Q,385.04
URI,2024-06-30,Q,66.14
FTV,2024-06-30,Q,350.34
UNM,2024-06-30,Q,185.77
FTRE,2024-06-30,Q,89.4
CAVA,2024-06-30,Q,114.03
FTHM,2024-06-30,Q,20.94
CAUD,2024-06-30,Q,19.67
FTI,2024-06-30,Q,428.37
FTK,2024-06-30,Q,29.66
UNH,2024-06-30,Q,920.39
FTNT,2024-06-30,Q,763.94
CATX,2024-06-30,Q,62.26
SMP,2024-06-30,Q,21.71
CARV,2024-06-30,Q,5.09
FWRD,2024-06-30,Q,26.44
UNTY,2024-06-30,Q,10.04
FWRG,2024-06-30,Q,60.37
FUN,2024-06-30,Q,51.24
FUNC,2024-06-30,Q,6.65
UNP,2024-06-30,Q,609.2
FUSB,2024-06-30,Q,5.74
FVCB,2024-06-30,Q,17.99
SNCY,2024-06-30,Q,52.81
SNCR,2024-06-30,Q,10.79
FSLR,2024-06-30,Q,107.05
FSLY,2024-06-30,Q,136.64
FSP,2024-06-30,Q,103.57
UNB,2024-06-30,Q,4.52
SND,2024-06-30,Q,42.58
SNDR,2024-06-30,Q,175.21
FSEA,2024-06-30,Q,5.08
FSFG,2024-06-30,Q,6.88
UMH,2024-06-30,Q,70.4
FSI,2024-06-30,Q,12.45
SNDA,2024-06-30,Q,14.24
FSK,2024-06-30,Q,280.07
CBFV,2024-06-30,Q,5.14
CBAN,2024-06-30,Q,17.56
SMXT,2024-06-30,Q,44.98
UNCY,2024-06-30,Q,43.57
CB,2024-06-30,Q,403.93
FTDR,2024-06-30,Q,76.53
SNAX,2024-06-30,Q,3.34
SNAP,2024-06-30,Q,1659.48
FSTR,2024-06-30,Q,10.95
SNA,2024-06-30,Q,52.68
SIDU,2024-06-30,Q,4.18
GCBC,2024-06-30,Q,17.03
GCMG,2024-06-30,Q,188.79
SLRC,2024-06-30,Q,54.56
UPS,2024-06-30,Q,856.58
SLQT,2024-06-30,Q,169.16
UPST,2024-06-30,Q,89.51
GBNHF,2024-06-30,Q,40.8
GBNY,2024-06-30,Q,2.24
SLVM,2024-06-30,Q,41.13
GBTG,2024-06-30,Q,472.86
UPLD,2024-06-30,Q,27.27
GCTK,2024-06-30,Q,5.53
URG,2024-06-30,Q,295.18
SLNG,2024-06-30,Q,18.58
CAH,2024-06-30,Q,243.57
SLND,2024-06-30,Q,48.03
URGN,2024-06-30,Q,23.45
SLM,2024-06-30,Q,217.46
GE,2024-06-30,Q,1084.31
GECC,2024-06-30,Q,10.45
GDRX,2024-06-30,Q,379.45
GCT,2024-06-30,Q,41.36
SLNH,2024-06-30,Q,5.23
GCTS,2024-06-30,Q,46.68
UPWK,2024-06-30,Q,132.01
GD,2024-06-30,Q,274.78
GDEN,2024-06-30,Q,28.95
UPXI,2024-06-30,Q,1.04
GDOT,2024-06-30,Q,53.71
SMG,2024-06-30,Q,56.8
UONEK,2024-06-30,Q,49.11
GAHC,2024-06-30,Q,1479.88
CAR,2024-06-30,Q,35.65
GAIA,2024-06-30,Q,23.45
GALT,2024-06-30,Q,62.15
GAME,2024-06-30,Q,30.99
CARE,2024-06-30,Q,23.07
GABC,2024-06-30,Q,29.67
CARS,2024-06-30,Q,66.12
FYBR,2024-06-30,Q,248.98
CARR,2024-06-30,Q,902.75
G,2024-06-30,Q,179.98
CARM,2024-06-30,Q,41.54
SMHI,2024-06-30,Q,27.64
UONE,2024-06-30,Q,49.11
UP,2024-06-30,Q,697.66
SMBC,2024-06-30,Q,11.35
CANOQ,2024-06-30,Q,5.41
GBDC,2024-06-30,Q,171.52
SM,2024-06-30,Q,115.0
UPHL,2024-06-30,Q,18.93
SMBK,2024-06-30,Q,17.06
GAMI,2024-06-30,Q,24.78
GAN,2024-06-30,Q,45.39
GANX,2024-06-30,Q,25.17
CAPL,2024-06-30,Q,38.03
SMC,2024-06-30,Q,10.65
GATO,2024-06-30,Q,69.18
GATX,2024-06-30,Q,35.6
VCNX,2024-06-30,Q,1.58
SFM,2024-06-30,Q,100.13
H,2024-06-30,Q,100.31
BPOP,2024-06-30,Q,72.27
SFST,2024-06-30,Q,8.16
GWRS,2024-06-30,Q,24.18
GXO,2024-06-30,Q,119.43
SFBS,2024-06-30,Q,54.51
HASI,2024-06-30,Q,116.45
SFBC,2024-06-30,Q,2.56
BOXL,2024-06-30,Q,9.78
SF,2024-06-30,Q,102.46
SEZL,2024-06-30,Q,5.66
HAE,2024-06-30,Q,50.95
HAIN,2024-06-30,Q,89.84
BPMC,2024-06-30,Q,63.35
HAL,2024-06-30,Q,882.83
HALO,2024-06-30,Q,127.27
VCTR,2024-06-30,Q,64.81
GTN,2024-06-30,Q,99.67
GTN.A,2024-06-30,Q,99.67
BRDG,2024-06-30,Q,120.98
GTEC,2024-06-30,Q,13.6
GTES,2024-06-30,Q,261.61
GTHP,2024-06-30,Q,56.55
VBFC,2024-06-30,Q,1.5
GTIM,2024-06-30,Q,10.75
SGHT,2024-06-30,Q,50.31
GTLS,2024-06-30,Q,42.81
BR,2024-06-30,Q,118.18
SGC,2024-06-30,Q,16.77
GTX,2024-06-30,Q,218.61
BRCC,2024-06-30,Q,212.52
SGBX,2024-06-30,Q,1.75
GTY,2024-06-30,Q,54.19
VC,2024-06-30,Q,27.61
SGAPY,2024-06-30,Q,1651.4
BRBS,2024-06-30,Q,73.5
GURE,2024-06-30,Q,10.43
BRBR,2024-06-30,Q,130.43
GUTS,2024-06-30,Q,47.9
HAYN,2024-06-30,Q,12.78
HE,2024-06-30,Q,110.3
SEEL,2024-06-30,Q,0.21
BODI,2024-06-30,Q,6.91
VERB,2024-06-30,Q,0.64
HEAR,2024-06-30,Q,21.52
HEES,2024-06-30,Q,36.52
SEE,2024-06-30,Q,145.62
BOC,2024-06-30,Q,31.46
SEDG,2024-06-30,Q,57.3
VERI,2024-06-30,Q,37.78
VERO,2024-06-30,Q,6.36
BOKF,2024-06-30,Q,64.13
SEI,2024-06-30,Q,44.01
BOH,2024-06-30,Q,39.73
VERA,2024-06-30,Q,54.82
BOF,2024-06-30,Q,6.01
VERX,2024-06-30,Q,155.33
HFBL,2024-06-30,Q,3.15
HFFG,2024-06-30,Q,52.61
HFWA,2024-06-30,Q,34.69
HG,2024-06-30,Q,101.92
HGBL,2024-06-30,Q,37.34
SEB,2024-06-30,Q,0.97
SEAT,2024-06-30,Q,218.78
HCWB,2024-06-30,Q,37.82
HESM,2024-06-30,Q,220.82
BOTJ,2024-06-30,Q,4.57
SER,2024-06-30,Q,8.41
VEEE,2024-06-30,Q,9.52
HBT,2024-06-30,Q,31.56
SENS,2024-06-30,Q,530.89
HBNC,2024-06-30,Q,44.12
SERA,2024-06-30,Q,33.35
HAYW,2024-06-30,Q,215.13
HBAN,2024-06-30,Q,1452.43
VECO,2024-06-30,Q,56.78
HBCP,2024-06-30,Q,8.13
BOWL,2024-06-30,Q,147.37
HBI,2024-06-30,Q,351.56
SERV,2024-06-30,Q,36.85
HBIO,2024-06-30,Q,43.43
HCMC,2024-06-30,Q,479266.63
BOLT,2024-06-30,Q,38.13
SEM,2024-06-30,Q,130.03
SELF,2024-06-30,Q,11.27
HCKT,2024-06-30,Q,27.61
HCC,2024-06-30,Q,52.31
VEL,2024-06-30,Q,32.99
SENEA,2024-06-30,Q,6.93
BOOM,2024-06-30,Q,20.04
HCI,2024-06-30,Q,10.48
SEMR,2024-06-30,Q,146.13
GTE,2024-06-30,Q,30.75
SHIM,2024-06-30,Q,33.71
GOGO,2024-06-30,Q,127.11
SHFS,2024-06-30,Q,55.43
GREE,2024-06-30,Q,10.63
BRY,2024-06-30,Q,76.94
GOEV,2024-06-30,Q,73.89
BRX,2024-06-30,Q,301.35
VABK,2024-06-30,Q,5.37
UTZ,2024-06-30,Q,140.88
GRBK,2024-06-30,Q,44.5
BTBD,2024-06-30,Q,6.25
GRC,2024-06-30,Q,26.23
VAC,2024-06-30,Q,35.06
BSBK,2024-06-30,Q,13.26
GO,2024-06-30,Q,99.86
SHCO,2024-06-30,Q,195.7
BRSP,2024-06-30,Q,130.63
GNW,2024-06-30,Q,432.03
SHW,2024-06-30,Q,252.26
GRNQ,2024-06-30,Q,7.52
GRNT,2024-06-30,Q,130.74
SHEN,2024-06-30,Q,54.55
GOCO,2024-06-30,Q,22.84
SHECY,2024-06-30,Q,4003.38
BRT,2024-06-30,Q,18.64
GOLF,2024-06-30,Q,63.07
UVSP,2024-06-30,Q,29.17
GPC,2024-06-30,Q,139.32
GOOGL,2024-06-30,Q,12310.0
GPK,2024-06-30,Q,300.11
BSY,2024-06-30,Q,290.62
UVV,2024-06-30,Q,24.65
GPMT,2024-06-30,Q,51.03
GOSS,2024-06-30,Q,226.22
UVE,2024-06-30,Q,28.48
GORV,2024-06-30,Q,14.07
BSRR,2024-06-30,Q,14.6
GOOG,2024-06-30,Q,12310.0
BSGM,2024-06-30,Q,15.11
GPUS,2024-06-30,Q,35.85
SHLS,2024-06-30,Q,168.31
GPOR,2024-06-30,Q,18.11
BSM,2024-06-30,Q,210.68
SHO,2024-06-30,Q,203.67
GOOD,2024-06-30,Q,40.05
BTAI,2024-06-30,Q,40.74
GPRO,2024-06-30,Q,152.73
SHC,2024-06-30,Q,283.21
GRND,2024-06-30,Q,175.95
BRLT,2024-06-30,Q,98.33
GNTY,2024-06-30,Q,11.52
GSHD,2024-06-30,Q,36.96
BRLS,2024-06-30,Q,21.38
SIBN,2024-06-30,Q,41.21
BTM,2024-06-30,Q,59.42
BRK.A,2024-06-30,Q,1.44
VAPO,2024-06-30,Q,6.24
GSBC,2024-06-30,Q,11.66
GSBD,2024-06-30,Q,112.22
UTI,2024-06-30,Q,53.8
BRKR,2024-06-30,Q,145.34
VASO,2024-06-30,Q,185.69
BTMD,2024-06-30,Q,36.22
SGRY,2024-06-30,Q,127.12
SGRP,2024-06-30,Q,24.33
BRK.B,2024-06-30,Q,2155.04
SHBI,2024-06-30,Q,33.22
GRPN,2024-06-30,Q,39.74
GROM,2024-06-30,Q,9.02
SHYF,2024-06-30,Q,34.46
GROV,2024-06-30,Q,38.95
GROW,2024-06-30,Q,13.82
SGLY,2024-06-30,Q,3.5
BROS,2024-06-30,Q,154.19
UTL,2024-06-30,Q,16.17
VATE,2024-06-30,Q,13.05
SGU,2024-06-30,Q,34.66
GSAT,2024-06-30,Q,1900.0
GRTSQ,2024-06-30,Q,108.57
GT,2024-06-30,Q,284.69
BRO,2024-06-30,Q,285.26
RCAT,2024-07-31,Q,75.18
TTC,2024-07-31,Q,102.61
UNFI,2024-07-31,Q,59.47
PANW,2024-07-31,Q,325.6
WLY,2024-07-31,Q,54.28
SNPS,2024-07-31,Q,153.61
SVBL,2024-07-31,Q,35.68
WLYB,2024-07-31,Q,54.28
PLAY,2024-07-31,Q,39.56
ZDGE,2024-07-31,Q,13.95
PSTG,2024-07-31,Q,327.46
VNCE,2024-07-31,Q,12.54
PLAB,2024-07-31,Q,63.35
SWBI,2024-07-31,Q,45.08
PLCE,2024-07-31,Q,12.71
PPIH,2024-07-31,Q,8.02
SMTC,2024-07-31,Q,75.23
VIRC,2024-07-31,Q,16.29
OXM,2024-07-31,Q,15.68
STRM,2024-07-31,Q,4.22
VLGEA,2024-07-31,Q,14.76
SKIL,2024-07-31,Q,8.18
PD,2024-07-31,Q,93.06
RFL,2024-07-31,Q,24.57
WDAY,2024-07-31,Q,265.0
RFIL,2024-07-31,Q,10.36
ROST,2024-07-31,Q,331.76
PVH,2024-07-31,Q,55.81
RENT,2024-07-31,Q,3.81
TGT,2024-07-31,Q,460.67
VRNT,2024-07-31,Q,62.01
SGMA,2024-07-31,Q,6.12
TOL,2024-07-31,Q,100.97
REVG,2024-07-31,Q,52.0
WOOF,2024-07-31,Q,311.4
THO,2024-07-31,Q,53.2
PHR,2024-07-31,Q,57.77
SAIC,2024-07-31,Q,49.52
WMT,2024-07-31,Q,8038.25
ZUO,2024-07-31,Q,151.5
RH,2024-07-31,Q,18.44
TJX,2024-07-31,Q,1127.87
PDCO,2024-07-31,Q,88.14
VSCO,2024-07-31,Q,78.53
SJM,2024-07-31,Q,106.41
PNST,2024-07-31,Q,40.09
SPWH,2024-07-31,Q,37.85
SMAR,2024-07-31,Q,138.95
TPET,2024-07-31,Q,50.33
TITN,2024-07-31,Q,22.82
YYAI,2024-07-31,Q,2.66
A,2024-07-31,Q,287.33
KIRK,2024-07-31,Q,13.11
ADSK,2024-07-31,Q,215.0
AVAV,2024-07-31,Q,28.21
JILL,2024-07-31,Q,15.08
IHT,2024-07-31,Q,9.02
GIII,2024-07-31,Q,44.99
DE,2024-07-31,Q,273.6
HSCS,2024-07-31,Q,0.86
NX,2024-07-31,Q,33.11
CBRL,2024-07-31,Q,22.2
LMNR,2024-07-31,Q,18.01
CURV,2024-07-31,Q,104.64
ANF,2024-07-31,Q,51.1
DELL,2024-07-31,Q,705.0
