ticker,comp_name,exchange,per_end_date,per_type,filing_date,filing_type,zacks_sector_code,lterm_debt_net_tot,eps_diluted_net_basic
NGL,NGL Energy Partners,NYSE,2024-06-30,Q,2024-08-08,10-Q,12.0,4.605,-0.14
FTHM,Fathom,NASDAQ,2024-06-30,Q,2024-08-13,10-Q,16.0,-0.295,-0.07
NEUE,"NeueHealth, Inc.",NYSE,2024-06-30,Q,2024-08-13,10-Q,4.0,52.411,-8.65
FTI,TechnipFMC,NYSE,2024-06-30,Q,2024-07-25,10-Q,12.0,698.5,0.42
NEU,NewMarket,NYSE,2024-06-30,Q,2024-07-30,10-Q,6.0,529.0,11.63
NETD,Nabors Energy Transition Corp. II,NASDAQ,2024-06-30,Q,2024-08-14,10-Q,17.0,3.05,0.09
FTK,Flotek Industries,NYSE,2024-06-30,Q,2024-08-08,10-Q,12.0,-0.109,0.06
NET,Cloudflare,NYSE,2024-06-30,Q,2024-08-01,10-Q,10.0,1285.342,-0.04
FTLF,FitLife Brands,NASDAQ,2024-06-30,Q,2024-08-14,10-Q,4.0,10.778,0.53
FTNT,Fortinet,NASDAQ,2024-06-30,Q,2024-08-08,10-Q,10.0,993.3,0.49
NEPH,Nephros,NASDAQ,2024-06-30,Q,2024-08-08,10-Q,4.0,-0.004,-0.03
FTRCQ,Frontier Communications,NASDAQ Other OTC,2024-06-30,Q,2024-08-02,10-Q,14.0,-22.0,-0.49
NEP,NextEra Energy Partners,NYSE,2024-06-30,Q,2024-07-24,10-Q,12.0,-525.0,0.66
FTRE,Fortrea Holdings Inc.,NASDAQ,2024-06-30,Q,2024-08-12,10-Q,4.0,-482.7,-1.55
NEON,Neonode,NASDAQ,2024-06-30,Q,2024-08-08,10-Q,10.0,-0.013,-0.11
FTV,Fortive,NYSE,2024-06-30,Q,2024-07-24,10-Q,10.0,3396.4,0.55
FUBO,fuboTV,NYSE,2024-06-30,Q,2024-08-06,10-Q,2.0,-14.882,-0.08
NEWT,"NewtekOne, Inc.",NASDAQ,2024-06-30,Q,2024-08-09,10-Q,13.0,164.777,0.43
FSP,Franklin Street Properties,NYSE MKT (ex. AMEX),2024-06-30,Q,2024-07-30,10-Q,13.0,-102.0,-0.2
FSTR,L.B. Foster,NASDAQ,2024-06-30,Q,2024-08-06,10-Q,6.0,31.955,0.26
NFSCF,Enphys Acquisition Corp.,NASDAQ Other OTC,2024-06-30,Q,2024-08-16,10-Q,17.0,0.9153,0.01
NFLX,Netflix,NASDAQ,2024-06-30,Q,2024-07-19,10-Q,2.0,-400.0,4.88
NFG,National Fuel Gas Company,NYSE,2024-06-30,Q,2024-08-01,10-Q,14.0,299.396,-0.59
FSUN,FirstSun Capital Bancorp,NASDAQ,2024-06-30,Q,2024-08-09,10-Q,13.0,-248.7531,0.88
NFE,New Fortress Energy,NASDAQ,2024-06-30,Q,2024-08-09,10-Q,12.0,834.405,-0.44
NFBK,Northfield Bancorp,NASDAQ,2024-06-30,Q,2024-08-09,10-Q,13.0,1151.058,0.14
NEXT,NextDecade,NASDAQ,2024-06-30,Q,2024-08-14,10-Q,12.0,1018.554,-0.13
FTDR,Frontdoor,NASDAQ,2024-06-30,Q,2024-08-01,10-Q,8.0,-8.0,1.18
NJR,NewJersey Resources,NYSE,2024-06-30,Q,2024-08-06,10-Q,14.0,85.445,-0.12
FRD,Friedman Industries,NYSE MKT (ex. AMEX),2024-06-30,Q,2024-08-08,10-Q,7.0,5.767,0.37
FRBA,First Bank,NASDAQ,2024-06-30,Q,2024-08-08,10-Q,13.0,7.924,0.44
NOV,NOV,NYSE,2024-06-30,Q,2024-07-29,10-Q,16.0,-13.0,0.57
NOTV,Inotiv,NASDAQ,2024-06-30,Q,2024-08-09,10-Q,4.0,3.897,-1.0
FNKO,Funko,NASDAQ,2024-06-30,Q,2024-08-08,10-Q,2.0,-19.644,0.1
NOTE,"FiscalNote Holdings, Inc.",NYSE,2024-06-30,Q,2024-08-08,10-Q,16.0,-64.953,-0.09
FNLC,First Bancorp,NASDAQ,2024-06-30,Q,2024-08-09,10-Q,13.0,70.0,0.55
NOG,Northern Oil and Gas,NYSE,2024-06-30,Q,2024-07-31,10-Q,12.0,1874.909,1.36
FNWB,First Northwest Bancorp,NASDAQ,2024-06-30,Q,2024-08-12,10-Q,13.0,86.5,-0.25
NODK,NI Holdings,NASDAQ,2024-06-30,Q,2024-08-08,10-Q,13.0,-0.048,-0.77
NOC,Northrop Grumman,NYSE,2024-06-30,Q,2024-07-25,10-Q,11.0,2495.0,6.36
FNWD,Finward Bancorp,NASDAQ,2024-06-30,Q,2024-08-14,10-Q,13.0,5.0,0.03
FOA,Finance of America Companies,NYSE,2024-06-30,Q,2024-08-09,10-Q,13.0,-91.377,-0.3
FOLD,Amicus Therapeutics,NASDAQ,2024-06-30,Q,2024-08-08,10-Q,4.0,-0.078,-0.05
FONR,Fonar,NASDAQ,2024-06-30,A,2024-09-27,10-K,4.0,-0.0449,1.44
FONR,Fonar,NASDAQ,2024-06-30,Q,2024-09-27,10-Q,4.0,-0.0449,0.09
NOVA,Sunnova Energy International,NYSE,2024-06-30,Q,2024-08-01,10-Q,12.0,461.4561,-0.27
FNF,Fidelity National Financial,NYSE,2024-06-30,Q,2024-08-07,10-Q,13.0,300.0,1.12
NRC,National Research,NASDAQ,2024-06-30,Q,2024-08-08,10-Q,16.0,-3.496,0.26
FMNB,Farmers National Banc,NASDAQ,2024-06-30,Q,2024-08-08,10-Q,13.0,88.89,0.31
FN,Fabrinet,NYSE,2024-06-30,A,2024-08-20,10-K,10.0,-12.188,8.1
FN,Fabrinet,NYSE,2024-06-30,Q,2024-08-20,10-Q,10.0,-12.188,2.22
NPO,ENPRO INC,NYSE,2024-06-30,Q,2024-08-06,10-Q,16.0,-38.6,1.27
FNA,"Paragon 28, Inc.",NYSE,2024-06-30,Q,2024-08-08,10-Q,4.0,-0.32,-0.17
NPCE,NeuroPace,NASDAQ,2024-06-30,Q,2024-08-13,10-Q,4.0,59.016,-0.26
NOW,ServiceNow,NYSE,2024-06-30,Q,2024-07-25,10-Q,10.0,1488.0,1.26
FND,Floor & Decor,NYSE,2024-06-30,Q,2024-08-01,10-Q,3.0,-1.051,0.52
NOVT,Novanta,NASDAQ,2024-06-30,Q,2024-08-06,10-Q,10.0,477.113,0.38
NNN,"NNN REIT, Inc.",NYSE,2024-06-30,Q,2024-08-01,10-Q,13.0,143.84,0.58
NMGX,Nano Magic,NASDAQ Other OTC,2024-06-30,Q,2024-08-19,10-Q,10.0,0.04,-0.06
FOXF,Fox Factory Holdings,NASDAQ,2024-06-30,Q,2024-08-02,10-Q,5.0,192.857,0.13
NMFC,New Mountain Finance,NASDAQ,2024-06-30,Q,2024-07-31,10-Q,13.0,153.0231,0.31
FOXO,FOXO TECHNOLOGS,NYSE MKT (ex. AMEX),2024-06-30,Q,2024-08-19,10-Q,16.0,1.825,-0.24
NLST,Netlist,NASDAQ Other OTC,2024-06-30,Q,2024-08-06,10-Q,10.0,0.348,-0.06
FPAY,FlexShopper,NASDAQ,2024-06-30,Q,2024-08-06,10-Q,13.0,22.3571,-0.13
NLOP,Net Lease Office Properties,NYSE,2024-06-30,Q,2024-08-08,10-Q,13.0,-203.968,0.84
NL,NL Industries,NYSE,2024-06-30,Q,2024-08-07,10-Q,6.0,0.5,0.16
FPH,Five Point,NYSE,2024-06-30,Q,2024-07-19,10-Q,13.0,-100.0,0.07
FPI,Farmland Partners,NYSE,2024-06-30,Q,2024-07-25,10-Q,13.0,29.867,-0.06
NKLA,Nikola,NASDAQ,2024-06-30,Q,2024-08-09,10-Q,5.0,-4.61,-2.86
FR,First Industrial Realty Trust,NYSE,2024-06-30,Q,2024-07-18,10-Q,13.0,-0.166,0.39
NKGN,"NKGen Biotech, Inc.",NASDAQ,2024-06-30,Q,2024-09-12,10-Q,4.0,10.6,-0.67
FRAF,Franklin Financial Services,NASDAQ,2024-06-30,Q,2024-08-09,10-Q,13.0,197.246,0.66
FOXA,Fox,NASDAQ,2024-06-30,Q,2024-08-08,10-Q,2.0,-18.0,0.68
NMHI,Nature's Miracle Holding Inc.,NASDAQ,2024-06-30,Q,2024-08-14,10-Q,16.0,-0.1307,-0.07
FOXA,Fox,NASDAQ,2024-06-30,A,2024-08-08,10-K,2.0,-18.0,3.13
NMIH,NMI,NASDAQ,2024-06-30,Q,2024-07-31,10-Q,13.0,14.625,1.13
NNI,Nelnet,NYSE,2024-06-30,Q,2024-08-08,10-Q,13.0,-2283.344,1.23
NNBR,NN,NASDAQ,2024-06-30,Q,2024-08-07,10-Q,7.0,-21.272,-0.12
NN,Spartacus Acquisition,NASDAQ,2024-06-30,Q,2024-08-07,10-Q,16.0,-0.055,-0.21
FORR,Forrester Research,NASDAQ,2024-06-30,Q,2024-08-05,10-Q,10.0,35.0,0.33
NMRK,Newmark Group,NASDAQ,2024-06-30,Q,2024-08-08,10-Q,13.0,494.23,0.08
FOSL,Fossil Group,NASDAQ,2024-06-30,Q,2024-08-08,10-Q,3.0,-48.943,-0.73
FOUR,Shift4 Payments,NYSE,2024-06-30,Q,2024-08-09,10-Q,16.0,1754.3,0.58
FOX,Fox,NASDAQ,2024-06-30,A,2024-08-08,10-K,2.0,-18.0,3.13
FOX,Fox,NASDAQ,2024-06-30,Q,2024-08-08,10-Q,2.0,-18.0,0.68
NEO,NeoGenomics,NASDAQ,2024-06-30,Q,2024-07-30,10-Q,4.0,339.577,-0.15
NEN,New England Realty Associates Limited Partnership,NYSE MKT (ex. AMEX),2024-06-30,Q,2024-08-08,10-Q,13.0,-1.3929,34.77
GDEN,Golden Entertainment,NASDAQ,2024-06-30,Q,2024-08-09,10-Q,2.0,-279.671,0.02
MTZ,MasTec,NYSE,2024-06-30,Q,2024-08-01,10-Q,8.0,-550.052,0.43
GDOT,Green Dot,NYSE,2024-06-30,Q,2024-08-09,10-Q,16.0,1.0,-0.54
MTX,Minerals Technologies,NYSE,2024-06-30,Q,2024-07-26,10-Q,6.0,-7.2,0.61
GDRX,GoodRx,NASDAQ,2024-06-30,Q,2024-08-08,10-Q,4.0,-5.273,0.02
MTW,The Manitowoc Company,NYSE,2024-06-30,Q,2024-08-08,10-Q,7.0,10.1,0.04
MTSI,MACOM Technology Solutions,NASDAQ,2024-06-30,Q,2024-08-01,10-Q,10.0,-1.062,0.27
GE,GE Aerospace,NYSE,2024-06-30,Q,2024-07-23,10-Q,15.0,-616.0,1.15
MTRX,Matrix Service,NASDAQ,2024-06-30,Q,2024-09-10,10-Q,12.0,-20.0,-0.16
MTRX,Matrix Service,NASDAQ,2024-06-30,A,2024-09-10,10-K,12.0,-20.0,-0.91
MTRN,Materion,NYSE,2024-06-30,Q,2024-08-06,10-Q,6.0,58.095,0.91
GECC,Great Elm Capital Group,NASDAQ,2024-06-30,Q,2024-08-01,10-Q,13.0,33.03,-0.14
MTNB,Matinas Biopharma,NYSE MKT (ex. AMEX),2024-06-30,Q,2024-08-14,10-Q,4.0,-0.002,-1.0
MUEL,Paul Mueller Co.,NASDAQ Other OTC,2024-06-30,Q,2024-08-09,10-Q,7.0,-0.422,7.26
GEG,Great Elm Group,NASDAQ,2024-06-30,A,2024-08-29,10-K,9.0,-2.076,-0.05
GCBC,Greene County Bancorp,NASDAQ,2024-06-30,A,2024-09-06,10-K,13.0,34.156,1.45
GCBC,Greene County Bancorp,NASDAQ,2024-06-30,Q,2024-09-06,10-Q,13.0,34.156,0.39
GCEH,"Global Clean Energy Holdings, Inc.",NASDAQ Other OTC,2024-06-30,Q,2024-08-21,10-Q,12.0,114.58,2.87
MX,Magnachip Semiconductor,NYSE,2024-06-30,Q,2024-08-08,10-Q,10.0,29.99,-0.34
MWA,Mueller Water Products,NYSE,2024-06-30,Q,2024-08-06,10-Q,7.0,-0.7,0.3
MVST,Microvast,NASDAQ,2024-06-30,Q,2024-08-09,10-Q,16.0,29.013,-0.25
GCMG,GCM Grosvenor,NASDAQ,2024-06-30,Q,2024-08-08,10-Q,13.0,49.0,0.04
GCT,GigaCloud Technology Inc.,NASDAQ,2024-06-30,Q,2024-08-06,10-Q,16.0,0.196,0.65
MVBF,Mvb Financial,NASDAQ,2024-06-30,Q,2024-08-08,10-Q,13.0,-9.305,0.31
MUX,McEwen Mining,NYSE,2024-06-30,Q,2024-08-07,10-Q,6.0,-0.394,-0.26
GCTK,GlucoTrack,NASDAQ,2024-06-30,Q,2024-08-13,10-Q,4.0,0.08,-0.82
GCTS,"GCT Semiconductor Holding, Inc.",NYSE,2024-06-30,Q,2024-08-14,10-Q,10.0,16.29,-0.02
MUR,Murphy Oil,NYSE,2024-06-30,Q,2024-08-08,10-Q,12.0,-50.331,0.83
GD,General Dynamics,NYSE,2024-06-30,Q,2024-07-24,10-Q,11.0,7257.0,3.26
GEG,Great Elm Group,NASDAQ,2024-06-30,Q,2024-08-29,10-Q,9.0,-2.076,-0.02
GETY,"Getty Images Holdings, Inc.",NYSE,2024-06-30,Q,2024-08-09,10-Q,10.0,-35.2,0.01
GEV,GE Vernova Inc.,NYSE,2024-06-30,Q,2024-07-24,10-Q,12.0,2941.0,4.65
GEVO,Gevo,NASDAQ,2024-06-30,Q,2024-08-08,10-Q,12.0,-0.32,-0.09
MSI,Motorola Solutions,NYSE,2024-06-30,Q,2024-08-01,10-Q,10.0,-305.0,2.6
MSGS,The Madison Square Garden Company,NYSE,2024-06-30,Q,2024-08-13,10-Q,2.0,-20.0,1.07
MSGS,The Madison Square Garden Company,NYSE,2024-06-30,A,2024-08-13,10-K,2.0,-20.0,2.44
MSGE,Madison Square Garden Entertainment Corp.,NYSE,2024-06-30,Q,2024-08-16,10-Q,2.0,-106.35,1.32
MSGE,Madison Square Garden Entertainment Corp.,NYSE,2024-06-30,A,2024-08-16,10-K,2.0,-106.35,2.97
MSFT,Microsoft,NASDAQ,2024-06-30,Q,2024-07-30,10-Q,10.0,-4675.0,2.94
MSFT,Microsoft,NASDAQ,2024-06-30,A,2024-07-30,10-K,10.0,-4675.0,11.8
MSEX,Middlesex Water Company,NASDAQ,2024-06-30,Q,2024-07-31,10-Q,14.0,-1.932,0.59
MSDL,Morgan Stanley Direct Lending Fund,NYSE,2024-06-30,Q,2024-08-08,10-Q,13.0,169.335,0.66
GETR,"Getaround, Inc.",NASDAQ Other OTC,2024-06-30,Q,2024-08-13,10-Q,16.0,41.172,-0.12
GERN,Geron,NASDAQ,2024-06-30,Q,2024-08-08,10-Q,4.0,36.519,-0.1
GEHC,GE HealthCare Technologies Inc.,NASDAQ,2024-06-30,Q,2024-07-31,10-Q,4.0,-155.0,0.93
MTG,MGIC Investment,NYSE,2024-06-30,Q,2024-07-31,10-Q,13.0,643.931,0.77
MTEX,Mannatech,NASDAQ,2024-06-30,Q,2024-08-13,10-Q,4.0,3.109,-0.33
GEL,Genesis Energy,NYSE,2024-06-30,Q,2024-08-01,10-Q,12.0,191.375,-0.25
MTDR,Matador Resources,NYSE,2024-06-30,Q,2024-07-26,10-Q,12.0,-229.812,1.83
MTD,MettlerToledo International,NYSE,2024-06-30,Q,2024-08-02,10-Q,10.0,5.386,10.37
MTCH,Match Group,NASDAQ,2024-06-30,Q,2024-08-01,10-Q,3.0,3845.571,0.48
MTB,M&T Bank,NYSE,2024-06-30,Q,2024-08-05,10-Q,13.0,3195.0,3.73
GENK,"GEN Restaurant Group, Inc.",NASDAQ,2024-06-30,Q,2024-07-31,10-Q,3.0,-0.149,0.06
GEO,The Geo Group,NYSE,2024-06-30,Q,2024-08-08,10-Q,13.0,-41.606,-0.25
MSVB,Mid-Southern Bancorp,NASDAQ Other OTC,2024-06-30,Q,2024-07-22,10-Q,13.0,3.2,0.14
HCI,HCI Group,NYSE,2024-06-30,Q,2024-08-09,10-Q,13.0,47.278,4.24
MXL,MaxLinear,NASDAQ,2024-06-30,Q,2024-07-24,10-Q,10.0,122.684,-0.47
MYFW,First Western Financial,NASDAQ,2024-06-30,Q,2024-08-02,10-Q,13.0,65.794,0.11
FWRG,First Watch Restaurant Group,NASDAQ,2024-06-30,Q,2024-08-06,10-Q,3.0,103.455,0.14
NCLH,Norwegian Cruise Line,NYSE,2024-06-30,Q,2024-08-08,10-Q,2.0,-516.375,0.35
NCL,Northann Corp.,NYSE MKT (ex. AMEX),2024-06-30,Q,2024-08-14,10-Q,2.0,-0.8896,-0.04
FXNC,First National,NASDAQ,2024-06-30,Q,2024-08-14,10-Q,13.0,21.601,0.39
NCDL,Nuveen Churchill Direct Lending Corp.,NYSE,2024-06-30,Q,2024-08-07,10-Q,13.0,76.873,0.37
NC,NACCO Industries,NYSE,2024-06-30,Q,2024-07-31,10-Q,12.0,-0.41,0.81
FYBR,Frontier Communications Parent,NASDAQ,2024-06-30,Q,2024-08-02,10-Q,10.0,-22.0,-0.49
NBY,NovaBay Pharmaceuticals,NYSE MKT (ex. AMEX),2024-06-30,Q,2024-08-13,10-Q,4.0,-1.2,-1.37
G,Genpact,NYSE,2024-06-30,Q,2024-08-09,10-Q,16.0,374.556,0.67
GABC,German American Bancorp,NASDAQ,2024-06-30,Q,2024-08-09,10-Q,13.0,-0.075,0.69
GAHC,Global Arena Holding,NASDAQ Other OTC,2024-06-30,Q,2024-10-03,10-Q,13.0,0.1105,0.0
GAIA,Gaia,NASDAQ,2024-06-30,Q,2024-08-05,10-Q,2.0,-4.089,-0.09
NBHC,National Bank,NYSE,2024-06-30,Q,2024-07-31,10-Q,13.0,-305.162,0.68
NBBK,"NB Bancorp, Inc.",NASDAQ,2024-06-30,Q,2024-08-09,10-Q,13.0,-222.503,0.24
NCMI,National CineMedia,NASDAQ,2024-06-30,Q,2024-08-05,10-Q,16.0,10.0,-0.09
GALT,Galectin Therapeutics,NASDAQ,2024-06-30,Q,2024-08-13,10-Q,4.0,20.0,-0.2
FWRD,Forward Air,NASDAQ,2024-06-30,Q,2024-08-09,10-Q,15.0,-89.127,-23.47
NEM,Newmont,NYSE,2024-06-30,Q,2024-07-25,10-Q,6.0,-174.0,0.74
NEE,NextEra Energy,NYSE,2024-06-30,Q,2024-07-24,10-Q,14.0,7612.0,0.79
NECB,Northeast Community Bancorp,NASDAQ,2024-06-30,Q,2024-08-09,10-Q,13.0,-17.0,0.97
NE,Noble Corporation PLC,NYSE,2024-06-30,Q,2024-08-01,10-Q,12.0,622.051,1.34
FUN,Six Flags Entertainment Corporation,NYSE,2024-06-30,Q,2024-08-08,10-Q,2.0,2348.79,1.08
NDLS,Noodles & Company,NASDAQ,2024-06-30,Q,2024-08-08,10-Q,3.0,3.09,-0.3
FUNC,First United,NASDAQ,2024-06-30,Q,2024-08-07,10-Q,13.0,-40.0,0.75
NDAQ,Nasdaq,NASDAQ,2024-06-30,Q,2024-08-06,10-Q,13.0,-340.0,0.38
FUNI,"Hypha Labs, Inc.",NASDAQ Other OTC,2024-06-30,Q,2024-08-14,10-Q,16.0,-1.246,-0.01
NCSM,NCS Multistage,NASDAQ,2024-06-30,Q,2024-08-01,10-Q,12.0,-0.932,-1.21
NCRA,"Nocera, Inc.",NASDAQ,2024-06-30,Q,2024-08-14,10-Q,1.0,-0.4784,-0.0263
FUSB,FIRST US BANCSH,NASDAQ,2024-06-30,Q,2024-08-09,10-Q,13.0,10.836,0.34
FVCB,FVCBankcorp,NASDAQ,2024-06-30,Q,2024-08-13,10-Q,13.0,-26.717,0.23
NABL,Nable,NYSE,2024-06-30,Q,2024-08-08,10-Q,16.0,-1.75,0.05
GBDC,Golub Capital BDC,NASDAQ,2024-06-30,Q,2024-08-05,10-Q,13.0,-5.252,0.05
MYSZ,My Size,NASDAQ,2024-06-30,Q,2024-08-12,10-Q,10.0,0.142,-1.28
GBNHF,Greenbrook TMS,NASDAQ Other OTC,2024-06-30,Q,2024-08-14,10-Q,4.0,126.3787,-0.27
MYRG,MYR Group,NASDAQ,2024-06-30,Q,2024-07-31,10-Q,14.0,8.275,-0.91
GBNY,Generations Bancorp NY,NASDAQ Other OTC,2024-06-30,Q,2024-08-09,10-Q,13.0,-2.261,-0.39
MYGN,Myriad Genetics,NASDAQ,2024-06-30,Q,2024-08-07,10-Q,4.0,-0.2,-0.41
GBTG,"Global Business Travel Group, Inc.",NYSE,2024-06-30,Q,2024-08-06,10-Q,15.0,-1.0,0.06
GBCS,Global Healthcare REIT,NASDAQ Other OTC,2024-06-30,Q,2024-08-16,10-Q,4.0,-0.8159,0.26
NAII,Natural Alternatives International,NASDAQ,2024-06-30,A,2024-09-27,10-K,4.0,3.112,-1.23
NAII,Natural Alternatives International,NASDAQ,2024-06-30,Q,2024-09-27,10-Q,4.0,3.112,-0.32
NAYA,NAYA Biosciences,NASDAQ,2024-06-30,Q,2024-08-14,10-Q,4.0,-0.1162,-0.62
GAME,"GameSquare Holdings, Inc.",NASDAQ,2024-06-30,Q,2024-08-15,10-Q,2.0,0.6662,-0.38
NAVI,Navient,NASDAQ,2024-06-30,Q,2024-07-24,10-Q,13.0,-4677.0,0.32
GAMI,Gamco Investors,NASDAQ Other OTC,2024-06-30,Q,2024-08-06,10-Q,13.0,-0.222,0.61
GAN,GAN Limited,NASDAQ,2024-06-30,Q,2024-08-09,10-Q,10.0,44.498,-0.04
GANX,Gain Therapeutics,NASDAQ,2024-06-30,Q,2024-08-08,10-Q,4.0,-0.045,-0.42
NATL,NCR Atleos Corporation,NYSE,2024-06-30,Q,2024-08-14,10-Q,13.0,-16.0,0.39
NATH,Nathan's Famous,NASDAQ,2024-06-30,Q,2024-08-08,10-Q,3.0,59.631,2.27
MYE,Myers Industries,NYSE,2024-06-30,Q,2024-08-01,10-Q,7.0,349.708,0.28
GATO,Gatos Silver,NYSE,2024-06-30,Q,2024-08-06,10-Q,6.0,-0.054,0.13
NASB,NASB Financial,NASDAQ Other OTC,2024-06-30,Q,2024-08-09,10-Q,13.0,665.467,0.92
GATX,GATX,NYSE,2024-06-30,Q,2024-07-25,10-Q,15.0,871.5,1.21
NANX,Nanophase Technologies,NASDAQ Other OTC,2024-06-30,Q,2024-08-09,10-Q,1.0,-2.339,0.01
HCIL,"Hongchang International Co., Ltd.",NASDAQ Other OTC,2024-06-30,Q,2024-08-13,10-Q,4.0,7.6518,0.0
HCKT,The Hackett Group,NASDAQ,2024-06-30,Q,2024-08-07,10-Q,16.0,-6.0,0.31
KNSL,Kinsale Capital Group,NYSE,2024-06-30,Q,2024-07-25,10-Q,13.0,183.984,3.97
KNF,Knife River Corporation,NYSE,2024-06-30,Q,2024-08-06,10-Q,8.0,-3.503,1.37
IMXI,International Money Express,NASDAQ,2024-06-30,Q,2024-08-08,10-Q,16.0,22.719,0.42
INAB,IN8bio,NASDAQ,2024-06-30,Q,2024-08-08,10-Q,4.0,-0.362,-0.19
KN,Knowles,NYSE,2024-06-30,Q,2024-07-31,10-Q,10.0,-1.3,-2.9
INBK,First Internet Bancorp,NASDAQ,2024-06-30,Q,2024-08-07,10-Q,13.0,-40.0,0.67
INBP,Integrated BioPharma,NASDAQ Other OTC,2024-06-30,A,2024-09-20,10-K,4.0,-0.042,0.0
INBP,Integrated BioPharma,NASDAQ Other OTC,2024-06-30,Q,2024-09-20,10-Q,4.0,-0.042,0.01
KMT,Kennametal,NYSE,2024-06-30,Q,2024-08-12,10-Q,7.0,595.98,0.47
KNTK,KINETIK HLDGS,NYSE,2024-06-30,Q,2024-08-09,10-Q,12.0,-159.286,0.54
KMT,Kennametal,NYSE,2024-06-30,A,2024-08-12,10-K,7.0,595.98,1.37
IMG,CIMG Inc.,NASDAQ,2024-06-30,Q,2024-08-19,10-Q,1.0,0.3988,-0.92
IMKTA,Ingles Markets,NASDAQ,2024-06-30,Q,2024-08-08,10-Q,3.0,-15.3156,1.35
IMMP,Prima BioMed,NASDAQ,2024-06-30,A,2024-10-22,10-K,4.0,0.6301,-0.2335
KOS,Kosmos Energy,NYSE,2024-06-30,Q,2024-08-05,10-Q,12.0,215.43,0.12
KORE,Cerberus Telecom Acquisition,NYSE,2024-06-30,Q,2024-08-14,10-Q,10.0,-1.675,-3.36
KOP,Koppers,NYSE,2024-06-30,Q,2024-08-08,10-Q,6.0,150.6,1.25
KODK,Kodak,NYSE,2024-06-30,Q,2024-08-08,10-Q,10.0,-17.0,0.23
IMO,Imperial Oil,NYSE MKT (ex. AMEX),2024-06-30,Q,2024-08-05,10-Q,12.0,2923.531,1.542
KO,Coca-Cola,NYSE,2024-06-30,Q,2024-07-29,10-Q,1.0,2098.0,0.56
KNX,KnightSwift Transportation,NYSE,2024-06-30,Q,2024-07-31,10-Q,15.0,-121.747,0.13
KNW,Know Labs,NYSE MKT (ex. AMEX),2024-06-30,Q,2024-08-14,10-Q,16.0,3.5432,-0.05
KMPR,Kemper,NYSE,2024-06-30,Q,2024-08-05,10-Q,13.0,-11.6,1.16
KMI,Kinder Morgan,NYSE,2024-06-30,Q,2024-07-19,10-Q,12.0,-296.0,0.26
KINS,Kingstone Companies,NASDAQ,2024-06-30,Q,2024-08-14,10-Q,13.0,-0.5685,0.37
INGR,Ingredion,NYSE,2024-06-30,Q,2024-08-08,10-Q,1.0,1741.0,2.22
KIDS,OrthoPediatrics,NASDAQ,2024-06-30,Q,2024-08-06,10-Q,4.0,-1.342,-0.26
INHD,Inno Holdings Inc.,NASDAQ,2024-06-30,Q,2024-08-12,10-Q,8.0,-0.5392,-0.5
INIS,International Isotopes,NASDAQ Other OTC,2024-06-30,Q,2024-08-14,10-Q,10.0,-0.0015,-0.0004
KHC,Kraft Heinz Company,NASDAQ,2024-06-30,Q,2024-07-31,10-Q,1.0,-13.0,0.08
KGS,"Kodiak Gas Services, Inc.",NYSE,2024-06-30,Q,2024-08-13,10-Q,12.0,75.673,0.06
INKT,"MiNK Therapeutics, Inc.",NASDAQ,2024-06-30,Q,2024-08-13,10-Q,4.0,5.0,-0.07
INLX,Intellinetics,NYSE MKT (ex. AMEX),2024-06-30,Q,2024-08-13,10-Q,10.0,-0.825,0.02
INM,InMed Pharmaceuticals,NASDAQ,2024-06-30,A,2024-09-30,10-K,4.0,0.6449,-1.01
INM,InMed Pharmaceuticals,NASDAQ,2024-06-30,Q,2024-09-30,10-Q,4.0,0.6449,0.12
INMB,INmune Bio,NASDAQ,2024-06-30,Q,2024-08-01,10-Q,4.0,-5.0,-0.5
KITT,"Nauticus Robotics, Inc.",NASDAQ,2024-06-30,Q,2024-08-14,10-Q,16.0,14.305,-2.75
INFU,InfuSystems Holdings,NYSE MKT (ex. AMEX),2024-06-30,Q,2024-08-09,10-Q,4.0,5.025,0.03
INCY,Incyte,NASDAQ,2024-06-30,Q,2024-07-30,10-Q,4.0,-1.782,-2.04
KMB,KimberlyClark,NYSE,2024-06-30,Q,2024-07-23,10-Q,1.0,7158.0,1.61
INDB,Independent Bank,NASDAQ,2024-06-30,Q,2024-08-06,10-Q,13.0,-50.0,1.21
KLXE,KLX Energy,NASDAQ,2024-06-30,Q,2024-08-08,10-Q,12.0,-13.6,-0.49
INDI,indie Semiconductor,NASDAQ,2024-06-30,Q,2024-08-09,10-Q,10.0,-1.71,-0.11
KLTR,Kaltura,NASDAQ,2024-06-30,Q,2024-08-08,10-Q,10.0,-1.313,-0.07
KLTO,"Klotho Neurosciences, Inc.",NASDAQ,2024-06-30,Q,2024-08-19,10-Q,4.0,0.95,-0.03
KLNG,"Koil Energy Solutions, Inc.",NASDAQ Other OTC,2024-06-30,Q,2024-08-05,10-Q,12.0,-0.036,0.08
KLIC,Kulicke and Soffa Industries,NASDAQ,2024-06-30,Q,2024-08-07,10-Q,10.0,-0.417,0.22
KLG,WK Kellogg Co.,NYSE,2024-06-30,Q,2024-08-06,10-Q,1.0,-6.0,0.36
KLDI,KLDiscovery,NASDAQ Other OTC,2024-06-30,Q,2024-08-08,10-Q,16.0,36.5,-0.58
