ticker,comp_name,exchange,per_end_date,per_type,filing_date,filing_type,zacks_sector_code,lterm_debt_net_tot,eps_diluted_net_basic
GBX,The Greenbrier Companies,NYSE,2024-02-29,Q,2024-04-05,10-Q,15.0,110.4,1.03
JBL,Jabil,NYSE,2024-02-29,Q,2024-04-05,10-Q,10.0,-67.0,7.31
RPM,RPM International,NYSE,2024-02-29,Q,2024-04-04,10-Q,8.0,-516.086,0.47
TLRY,Tilray Brands,NASDAQ,2024-02-29,Q,2024-04-09,10-Q,1.0,-71.134,-0.12
EDUC,Educational Development,NASDAQ,2024-02-29,A,2024-05-21,10-K,1.0,-11.6355,0.07
WOR,"Worthington Enterprises, Inc.",NYSE,2024-02-29,Q,2024-04-09,10-Q,9.0,-393.89,0.44
CUK,Carnival,NYSE,2024-02-29,Q,2024-03-27,10-Q,2.0,345.0,-0.17
LEN.B,Lennar,NYSE,2024-02-29,Q,2024-03-29,10-Q,8.0,-14.442,2.57
LEN,Lennar,NYSE,2024-02-29,Q,2024-03-29,10-Q,8.0,-14.442,2.57
LEVI,Levi Strauss & Co.,NYSE,2024-02-29,Q,2024-04-03,10-Q,3.0,1006.0,-0.03
STZ,Constellation Brands,NYSE,2024-02-29,A,2024-04-23,10-K,1.0,334.7,9.3901
LFCR,"Lifecore Biomedical, Inc.",NASDAQ,2024-02-29,Q,2024-08-09,10-Q,4.0,-0.482,0.42
MU,Micron Technology,NASDAQ,2024-02-29,Q,2024-03-21,10-Q,10.0,-102.0,0.71
ADBE,Adobe,NASDAQ,2024-02-29,Q,2024-03-27,10-Q,10.0,2138.0,1.36
DRI,Darden Restaurants,NYSE,2024-02-29,Q,2024-04-02,10-Q,3.0,483.8,2.6
CCL,Carnival,NYSE,2024-02-29,Q,2024-03-27,10-Q,2.0,345.0,-0.17
NKE,NIKE,NYSE,2024-02-29,Q,2024-04-04,10-Q,2.0,8930.0,0.77
PSMT,PriceSmart,NASDAQ,2024-02-29,Q,2024-04-09,10-Q,3.0,0.117,1.31
GIS,General Mills,NYSE,2024-02-29,Q,2024-03-20,10-Q,1.0,100.0,1.17
JEF,Jefferies Financial Group,NYSE,2024-02-29,Q,2024-04-05,10-Q,13.0,166.301,0.66
BSET,Bassett Furniture Industries,NASDAQ,2024-02-29,Q,2024-04-03,10-Q,2.0,-0.074,-0.14
PAPL,Pineapple Financial Inc.,NYSE MKT (ex. AMEX),2024-02-29,Q,2024-04-15,10-Q,13.0,0.0715,-0.1
SCS,Steelcase,NYSE,2024-02-29,A,2024-04-12,10-K,16.0,-32.2,0.68
KMX,CarMax,NYSE,2024-02-29,Q,2024-04-15,10-Q,3.0,378.7402,0.31
CAG,Conagra Brands,NYSE,2024-02-29,Q,2024-04-04,10-Q,1.0,-266.8,0.64
KRUS,Kura Sushi USA,NASDAQ,2024-02-29,Q,2024-04-04,10-Q,3.0,-0.044,-0.09
BB,BlackBerry,NYSE,2024-02-29,A,2024-04-04,10-K,10.0,-171.0,-0.22
GLGI,Greystone Logistics,NASDAQ Other OTC,2024-02-29,Q,2024-04-15,10-Q,1.0,-3.1681,0.01
BB,BlackBerry,NYSE,2024-02-29,Q,2024-04-04,10-Q,10.0,-171.0,-0.08
SCS,Steelcase,NYSE,2024-02-29,Q,2024-04-12,10-Q,16.0,-32.2,0.18
AXIL,"AXIL Brands, Inc.",NYSE MKT (ex. AMEX),2024-02-29,Q,2024-04-09,10-Q,1.0,-0.0254,0.04
SAR,Saratoga Investment Corp,NYSE,2024-02-29,A,2024-05-06,10-K,13.0,14.5,0.71
LW,Lamb Weston,NYSE,2024-02-29,Q,2024-04-04,10-Q,1.0,8.1,1.01
VOXX,VOXX International,NASDAQ,2024-02-29,Q,2024-05-14,10-Q,10.0,-0.354,-0.9
PENG,"Penguin Solutions, Inc.",NASDAQ,2024-02-29,Q,2024-04-09,10-Q,10.0,-72.634,-0.26
APOG,Apogee Enterprises,NASDAQ,2024-02-29,Q,2024-04-26,10-Q,7.0,-107.853,0.71
NEOG,Neogen,NASDAQ,2024-02-29,Q,2024-04-09,10-Q,4.0,887.653,-0.01
APOG,Apogee Enterprises,NASDAQ,2024-02-29,A,2024-04-26,10-K,7.0,-107.853,4.51
EACO,EACO,NASDAQ Other OTC,2024-02-29,Q,2024-04-09,10-Q,13.0,-0.062,1.12
ACN,Accenture,NYSE,2024-02-29,Q,2024-03-21,10-Q,10.0,-12.196,2.63
RDUS,"Radius Recycling, Inc.",NASDAQ,2024-02-29,Q,2024-04-04,10-Q,16.0,123.782,-1.19
VOXX,VOXX International,NASDAQ,2024-02-29,A,2024-05-14,10-K,10.0,-0.354,-1.74
FDS,FactSet Research Systems,NYSE,2024-02-29,Q,2024-04-03,10-Q,16.0,-125.0,3.65
CCEL,CryoCell International,NYSE MKT (ex. AMEX),2024-02-29,Q,2024-04-15,10-Q,4.0,-0.0407,0.07
AIR,AAR,NYSE,2024-02-29,Q,2024-03-21,10-Q,11.0,274.7,0.39
PVSP,Pervasip,NASDAQ Other OTC,2024-02-29,Q,2024-04-22,10-Q,14.0,-0.1104,0.0
FUL,H. B. Fuller,NYSE,2024-02-29,Q,2024-03-28,10-Q,6.0,-8.25,0.55
LNN,Lindsay,NYSE,2024-02-29,Q,2024-04-04,10-Q,7.0,115.075,1.64
FNGR,FingerMotion,NASDAQ,2024-02-29,A,2024-05-29,10-K,16.0,-1.1353,-0.07
FNGR,FingerMotion,NASDAQ,2024-02-29,Q,2024-05-29,10-Q,16.0,-1.1353,-0.01
MKC.V,"McCormick & Company, Incorporated",NYSE,2024-02-29,Q,2024-03-26,10-Q,1.0,-14.1,0.62
EPAC,Enerpac Tool Group,NYSE,2024-02-29,Q,2024-03-22,10-Q,7.0,-1.25,0.33
MKC,McCormick & Company,NYSE,2024-02-29,Q,2024-03-26,10-Q,1.0,-14.1,0.62
ACI,Albertsons Companies,NYSE,2024-02-29,Q,2024-04-22,10-Q,1.0,-870.1,0.43
CMC,Commercial Metals,NYSE,2024-02-29,Q,2024-03-26,10-Q,6.0,-17.199,0.73
ACI,Albertsons Companies,NYSE,2024-02-29,A,2024-04-22,10-K,1.0,-870.1,2.23
WBA,Walgreens Boots Alliance,NASDAQ,2024-02-29,Q,2024-03-28,10-Q,3.0,53.0,-6.85
NVOS,Novo Integrated Sciences,NASDAQ Other OTC,2024-02-29,Q,2024-04-15,10-Q,4.0,-0.0059,-0.16
AZZ,AZZ,NYSE,2024-02-29,A,2024-04-22,10-K,7.0,-50.424,3.46
AZZ,AZZ,NYSE,2024-02-29,Q,2024-04-22,10-Q,7.0,-50.424,0.59
LOOP,Loop Industries,NASDAQ,2024-02-29,Q,2024-05-29,10-Q,16.0,-0.063,-0.1
KBH,KB Home,NYSE,2024-02-29,Q,2024-04-05,10-Q,8.0,-0.917,1.76
LOOP,Loop Industries,NASDAQ,2024-02-29,A,2024-05-29,10-K,16.0,-0.063,-0.44
RMCF,Rocky Mountain Chocolate Factory,NASDAQ,2024-02-29,Q,2024-06-13,10-Q,3.0,1.25,-0.25
WS,"Worthington Steel, Inc.",NYSE,2024-02-29,Q,2024-04-12,10-Q,6.0,17.2,0.98
EDUC,Educational Development,NASDAQ,2024-02-29,Q,2024-05-21,10-Q,1.0,-11.6355,-0.19
ARTW,Art's-Way Manufacturing,NASDAQ,2024-02-29,Q,2024-04-11,10-Q,7.0,-0.0493,-0.09
SNX,TD SYNNEX CORP,NYSE,2024-02-29,Q,2024-04-04,10-Q,10.0,-18.204,1.93
CTAS,Cintas,NASDAQ,2024-02-29,Q,2024-04-05,10-Q,7.0,-13.45,0.96
PCYO,Pure Cycle,NASDAQ,2024-02-29,Q,2024-04-10,10-Q,14.0,6.868,0.0
AYI,Acuity Brands,NYSE,2024-02-29,Q,2024-04-03,10-Q,8.0,495.9,2.84
COST,Costco Wholesale,NASDAQ,2024-02-29,Q,2024-03-13,10-Q,3.0,404.0,3.92
HELE,Helen of Troy,NASDAQ,2024-02-29,A,2024-04-24,10-K,1.0,1.993,7.03
HELE,Helen of Troy,NASDAQ,2024-02-29,Q,2024-04-24,10-Q,1.0,1.993,1.76
ORCL,Oracle,NYSE,2024-02-29,Q,2024-03-12,10-Q,10.0,936.0,0.85
FEDU,Four Seasons Education Cayman,NYSE,2024-02-29,A,2024-06-27,10-K,2.0,5.535,0.3
WDFC,WD40,NASDAQ,2024-02-29,Q,2024-04-09,10-Q,1.0,-0.4,1.14
FC,Franklin Covey,NYSE,2024-02-29,Q,2024-04-05,10-Q,16.0,-4.228,0.06
ETWO,E2open,NYSE,2024-02-29,Q,2024-04-29,10-Q,10.0,-14.02,-0.12
NTIC,Northern Technologies International,NASDAQ,2024-02-29,Q,2024-04-11,10-Q,6.0,-2.4074,0.17
MLKN,MillerKnoll,NASDAQ,2024-02-29,Q,2024-04-10,10-Q,2.0,-71.0,0.3
SCHL,Scholastic,NASDAQ,2024-02-29,Q,2024-03-22,10-Q,1.0,-1.7,-0.91
CNXC,Concentrix,NASDAQ,2024-02-29,Q,2024-04-05,10-Q,16.0,95.108,0.76
AZO,AutoZone,NYSE,2024-02-29,Q,2024-03-15,10-Q,3.0,926.313,28.89
ACCD,Accolade,NASDAQ,2024-02-29,Q,2024-04-26,10-Q,16.0,208.482,-0.1
APLD,Applied Digital Corporation,NASDAQ,2024-02-29,Q,2024-04-11,10-Q,13.0,-48.368,-0.52
FDX,FedEx,NYSE,2024-02-29,Q,2024-03-21,10-Q,15.0,122.0,3.51
SAR,Saratoga Investment Corp,NYSE,2024-02-29,Q,2024-05-06,10-Q,13.0,14.5,0.39
PRGS,Progress Software,NASDAQ,2024-02-29,Q,2024-04-08,10-Q,10.0,-33.437,0.51
NG,Novagold Resources,NYSE MKT (ex. AMEX),2024-02-29,Q,2024-04-03,10-Q,6.0,140.345,-0.03
MSM,MSC,NYSE,2024-02-29,Q,2024-03-28,10-Q,7.0,300.85,1.1
ETWO,E2open,NYSE,2024-02-29,A,2024-04-29,10-K,10.0,-14.02,-3.52
RMCF,Rocky Mountain Chocolate Factory,NASDAQ,2024-02-29,A,2024-06-13,10-K,3.0,1.25,-0.66
ACCD,Accolade,NASDAQ,2024-02-29,A,2024-04-26,10-K,16.0,208.482,-1.33
REG,Regency Centers,NASDAQ,2024-03-31,Q,2024-05-03,10-Q,13.0,387.688,0.58
FLIC,The First of Long Island,NASDAQ,2024-03-31,Q,2024-05-09,10-Q,13.0,42.5,0.2
FITB,Fifth Third Bancorp,NASDAQ,2024-03-31,Q,2024-05-07,10-Q,13.0,-905.0,0.7
FHN,First Horizon,NYSE,2024-03-31,Q,2024-05-03,10-Q,13.0,15.0,0.33
FHI,Federated Hermes,NYSE,2024-03-31,Q,2024-04-26,10-Q,13.0,347.909,0.89
FIX,Comfort Systems USA,NYSE,2024-03-31,Q,2024-04-25,10-Q,8.0,0.618,2.69
FI,Fiserv,NYSE,2024-03-31,Q,2024-04-24,10-Q,16.0,1756.0,1.24
RDW,Redwire Corporation,NYSE,2024-03-31,Q,2024-05-10,10-Q,11.0,2.088,-0.17
FIS,Fidelity National Information Services,NYSE,2024-03-31,Q,2024-05-07,10-Q,16.0,-7938.0,1.25
REBN,"Reborn Coffee, Inc.",NASDAQ,2024-03-31,Q,2024-07-19,10-Q,1.0,0.1268,-0.6
FIVN,Five9,NASDAQ,2024-03-31,Q,2024-05-02,10-Q,10.0,330.471,-0.1
FINW,FinWise Bancorp,NASDAQ,2024-03-31,Q,2024-05-14,10-Q,13.0,-0.032,0.25
REAL,The RealReal,NASDAQ,2024-03-31,Q,2024-05-07,10-Q,2.0,433.523,-0.3
FIP,FTAI Infrastructure Inc.,NASDAQ,2024-03-31,Q,2024-05-10,10-Q,13.0,1266.506,-0.54
REFI,Chicago Atlantic Real Estate Finance,NASDAQ,2024-03-31,Q,2024-05-07,10-Q,13.0,15.25,0.47
FLGT,Fulgent Genetics,NASDAQ,2024-03-31,Q,2024-05-03,10-Q,4.0,-0.9,-0.45
FIBK,First Interstate BancSystem,NASDAQ,2024-03-31,Q,2024-05-03,10-Q,13.0,-11.0,0.57
REED,Reeds,NASDAQ Other OTC,2024-03-31,Q,2024-05-20,10-Q,1.0,2.143,-0.4
RDFN,Redfin,NASDAQ,2024-03-31,Q,2024-05-07,10-Q,13.0,-42.865,-0.57
FLGC,Flora Growth,NASDAQ,2024-03-31,Q,2024-05-14,10-Q,4.0,1.188,-0.38
FLG,"Flagstar Financial, Inc.",NYSE,2024-03-31,Q,2024-05-10,10-Q,13.0,2509.0,-1.3501
FLEX,Flex,NASDAQ,2024-03-31,Q,2024-05-17,10-Q,10.0,-407.0,0.91
FICO,Fair Isaac,NYSE,2024-03-31,Q,2024-04-25,10-Q,10.0,-1.4,5.16
FLEX,Flex,NASDAQ,2024-03-31,A,2024-05-17,10-K,10.0,-407.0,2.28
RDI,Reading International,NASDAQ,2024-03-31,Q,2024-05-15,10-Q,2.0,-11.134,-0.59
RDN,Radian Group,NYSE,2024-03-31,Q,2024-05-03,10-Q,13.0,187.209,0.98
FISI,Financial Institutions,NASDAQ,2024-03-31,Q,2024-05-06,10-Q,13.0,124.61,0.11
RDNT,RadNet,NASDAQ,2024-03-31,Q,2024-05-10,10-Q,4.0,-2.977,-0.04
FKYS,First Keystone,NASDAQ Other OTC,2024-03-31,Q,2024-06-03,10-Q,13.0,147.0,-3.0
FAT,FAT Brands,NASDAQ,2024-03-31,Q,2024-05-02,10-Q,3.0,43.708,-2.37
RLBY,Reliability,NASDAQ Other OTC,2024-03-31,Q,2024-05-15,10-Q,10.0,-0.025,0.0
FAST,Fastenal,NASDAQ,2024-03-31,Q,2024-04-16,10-Q,3.0,200.0,0.52
RLGT,Radiant Logistics,NYSE MKT (ex. AMEX),2024-03-31,Q,2024-05-09,10-Q,15.0,0.744,-0.02
FARO,FARO Technologies,NASDAQ,2024-03-31,Q,2024-05-01,10-Q,10.0,-0.04,-0.38
FARM,Farmer Brothers,NASDAQ,2024-03-31,Q,2024-05-09,10-Q,3.0,0.135,-0.03
RLJ,RLJ Lodging Trust,NYSE,2024-03-31,Q,2024-05-02,10-Q,13.0,2221.833,-0.01
RLBD,Real Brands,NASDAQ Other OTC,2024-03-31,Q,2024-05-15,10-Q,2.0,-0.0062,0.0
FANG,Diamondback Energy,NASDAQ,2024-03-31,Q,2024-05-02,10-Q,12.0,-25.0,4.28
FALC,FalconStor Software,NASDAQ Other OTC,2024-03-31,Q,2024-05-08,10-Q,10.0,2.1735,-0.08
FAF,First American Financial,NYSE,2024-03-31,Q,2024-04-26,10-Q,13.0,134.8999,0.45
FACO,First Acceptance,NASDAQ Other OTC,2024-03-31,Q,2024-05-07,10-Q,13.0,41.609,0.18
RM,Regional Management,NYSE,2024-03-31,Q,2024-05-03,10-Q,13.0,8.097,1.56
FA,First Advantage Corporation,NASDAQ,2024-03-31,Q,2024-05-09,10-Q,16.0,558.909,-0.02
RMAX,REMAX,NYSE,2024-03-31,Q,2024-05-02,10-Q,13.0,-1.15,-0.18
F,Ford Motor,NYSE,2024-03-31,Q,2024-04-25,10-Q,5.0,2263.0,0.33
FATBB,FAT Brands,NASDAQ,2024-03-31,Q,2024-05-02,10-Q,3.0,43.708,-2.37
RITM,RITHM CAP CP,NYSE,2024-03-31,Q,2024-05-03,10-Q,13.0,15568.67,0.54
FBNC,First Bancorp,NASDAQ,2024-03-31,Q,2024-05-08,10-Q,13.0,-298.012,0.61
FBMS,The First Bancshares,NYSE,2024-03-31,Q,2024-05-10,10-Q,13.0,-280.046,0.65
RIVN,Rivian Automotive,NASDAQ,2024-03-31,Q,2024-05-07,10-Q,5.0,4433.0,-1.48
FBK,FB Financial,NYSE,2024-03-31,Q,2024-05-06,10-Q,13.0,-30.535,0.59
RKLB,Rocket Lab USA,NASDAQ,2024-03-31,Q,2024-05-06,10-Q,11.0,300.559,-0.09
FBIO,Fortress Biotech,NASDAQ,2024-03-31,Q,2024-05-15,10-Q,4.0,61.42,-1.03
RKT,Rocket Companies,NYSE,2024-03-31,Q,2024-05-07,10-Q,13.0,2746.604,0.11
FBIN,"Fortune Brands Innovations, Inc.",NYSE,2024-03-31,Q,2024-05-01,10-Q,3.0,375.0,0.76
RL,Ralph Lauren,NYSE,2024-03-31,A,2024-05-23,10-K,2.0,-21.3,9.71
RL,Ralph Lauren,NYSE,2024-03-31,Q,2024-05-23,10-Q,2.0,-21.3,1.37
FBIZ,First Business Financial Services,NASDAQ,2024-03-31,Q,2024-04-26,10-Q,13.0,50.802,1.04
RMBI,Richmond Mutual Bancorporation,NASDAQ,2024-03-31,Q,2024-05-14,10-Q,13.0,2.0,0.23
EZPW,EZCORP,NASDAQ,2024-03-31,Q,2024-05-01,10-Q,13.0,-0.276,0.29
RMBL,RumbleON,NASDAQ,2024-03-31,Q,2024-05-08,10-Q,3.0,-15.2,-0.29
EXP,Eagle Materials,NYSE,2024-03-31,Q,2024-05-22,10-Q,8.0,3.0,2.23
EXP,Eagle Materials,NYSE,2024-03-31,A,2024-05-22,10-K,8.0,3.0,13.61
RNG,Ringcentral,NYSE,2024-03-31,Q,2024-05-07,10-Q,10.0,-6.224,-0.31
RNGE,"Range Impact, Inc.",NASDAQ Other OTC,2024-03-31,Q,2024-10-15,10-Q,9.0,-0.3961,-0.01
EXLS,EXL Service,NASDAQ,2024-03-31,Q,2024-05-02,10-Q,16.0,144.94,0.29
RNGR,Ranger Energy Services,NYSE,2024-03-31,Q,2024-05-07,10-Q,12.0,-1.5,-0.04
EXFY,Expensify,NASDAQ,2024-03-31,Q,2024-05-09,10-Q,16.0,-0.068,-0.04
RNR,RenaissanceRe,NYSE,2024-03-31,Q,2024-05-01,10-Q,13.0,-75.0,6.94
EXE,Expand Energy Corporation,NASDAQ,2024-03-31,Q,2024-04-30,10-Q,12.0,2025.0,0.18
RNST,Renasant,NYSE,2024-03-31,Q,2024-05-08,10-Q,13.0,-0.245,0.7
EXC,Exelon,NASDAQ,2024-03-31,Q,2024-05-02,10-Q,14.0,1724.0,0.66
EXAS,Exact Sciences,NASDAQ,2024-03-31,Q,2024-05-08,10-Q,4.0,2066.805,-0.6
RNLXY,Renalytix AI,NASDAQ Other OTC,2024-03-31,Q,2024-05-15,10-Q,10.0,-1.66,-0.159
EXPE,Expedia Group,NASDAQ,2024-03-31,Q,2024-05-03,10-Q,3.0,6256.0,-0.99
EZFL,EzFill Holdings,NASDAQ,2024-03-31,Q,2024-05-14,10-Q,10.0,0.9734,-1.125
EYEN,Eyenovia,NASDAQ,2024-03-31,Q,2024-05-15,10-Q,4.0,6.7592,-0.23
EYE,National Vision,NASDAQ,2024-03-31,Q,2024-05-08,10-Q,4.0,-2.772,0.15
RMD,ResMed,NYSE,2024-03-31,Q,2024-04-26,10-Q,4.0,-430.0,2.04
EXTR,Extreme Networks,NASDAQ,2024-03-31,Q,2024-05-02,10-Q,10.0,-32.5,-0.5
RMNI,Rimini Street,NASDAQ,2024-03-31,Q,2024-05-02,10-Q,10.0,-1.775,0.01
EXR,Extra Space Storage,NYSE,2024-03-31,Q,2024-05-03,10-Q,13.0,132.2791,1.01
RMTI,Rockwell Medical,NASDAQ,2024-03-31,Q,2024-05-14,10-Q,4.0,-0.382,-0.06
FBP,First BanCorp.,NYSE,2024-03-31,Q,2024-05-09,10-Q,13.0,661.7,0.44
FBRT,Franklin BSP Realty Trust,NYSE,2024-03-31,Q,2024-04-29,10-Q,13.0,71.189,0.35
RES,RPC,NYSE,2024-03-31,Q,2024-04-25,10-Q,12.0,0.756,0.13
FFIE,Faraday Future Intelligent Electric,NASDAQ,2024-03-31,Q,2024-07-30,10-Q,5.0,12.038,-26.4
FFIC,Flushing Financial,NASDAQ,2024-03-31,Q,2024-05-06,10-Q,13.0,671.474,0.12
FFDF,FFD Financial,NASDAQ Other OTC,2024-03-31,Q,2024-04-22,10-Q,13.0,5.024,0.86
FFBC,First Financial Ban,NASDAQ,2024-03-31,Q,2024-05-09,10-Q,13.0,-1.067,0.53
FETM,Fentura Financial,NASDAQ Other OTC,2024-03-31,Q,2024-05-07,10-Q,13.0,178.5,0.63
FET,Forum Energy Technologies,NYSE,2024-03-31,Q,2024-05-03,10-Q,12.0,156.001,-0.85
REXR,Rexford Industrial Realty,NYSE,2024-03-31,Q,2024-04-22,10-Q,13.0,1125.938,0.27
FENC,Adherex Technologies,NASDAQ,2024-03-31,Q,2024-05-14,10-Q,4.0,29.732,0.41
REYN,Reynolds Consumer Products,NASDAQ,2024-03-31,Q,2024-05-08,10-Q,2.0,1833.0,0.23
FEMY,Femasys,NASDAQ,2024-03-31,Q,2024-05-09,10-Q,4.0,4.5028,-0.17
REZI,Resideo Technologies,NYSE,2024-03-31,Q,2024-05-02,10-Q,7.0,-3.0,0.29
FELE,Franklin Electric Co.,NASDAQ,2024-03-31,Q,2024-04-30,10-Q,7.0,11.397,0.7
RF,Regions Financial,NYSE,2024-03-31,Q,2024-05-07,10-Q,13.0,1000.0,0.37
REPX,Riley Exploration Permian,NYSE MKT (ex. AMEX),2024-03-31,Q,2024-05-08,10-Q,12.0,-15.0,0.94
REI,Ring Energy,NYSE MKT (ex. AMEX),2024-03-31,Q,2024-05-06,10-Q,12.0,51.2448,0.03
REKR,Rekor Systems,NASDAQ,2024-03-31,Q,2024-05-15,10-Q,10.0,-12.669,-0.23
FGI,FGI Industries,NASDAQ,2024-03-31,Q,2024-05-10,10-Q,3.0,4.4835,-0.04
FGF,FUNDAMENTL GLBL,NASDAQ,2024-03-31,Q,2024-05-20,10-Q,9.0,-0.102,-6.75
FGEN,FibroGen,NASDAQ,2024-03-31,Q,2024-05-06,10-Q,4.0,-0.012,-0.33
FGBI,First Guaranty Bancshares,NASDAQ,2024-03-31,Q,2024-05-10,10-Q,13.0,-80.47,0.14
FG,"F&G Annuities & Life, Inc.",NYSE,2024-03-31,Q,2024-05-10,10-Q,13.0,1748.0,0.88
RENE,Cartesian Growth Corporation II,NASDAQ,2024-03-31,Q,2024-05-15,10-Q,17.0,0.7,0.12
FFWM,First Foundation,NYSE,2024-03-31,Q,2024-05-09,10-Q,13.0,284.426,0.01
REPL,Replimune Group,NASDAQ,2024-03-31,A,2024-05-16,10-K,4.0,14.524,-3.24
FFNW,First Financial Northwest,NASDAQ,2024-03-31,Q,2024-05-09,10-Q,13.0,-10.0,-0.12
REPL,Replimune Group,NASDAQ,2024-03-31,Q,2024-05-16,10-Q,4.0,14.524,-0.82
REGN,Regeneron Pharmaceuticals,NASDAQ,2024-03-31,Q,2024-05-02,10-Q,4.0,2703.3,6.27
FE,FirstEnergy,NYSE,2024-03-31,Q,2024-04-25,10-Q,14.0,127.0,0.44
RHE,Adcare Health Systems,NYSE MKT (ex. AMEX),2024-03-31,Q,2024-05-15,10-Q,13.0,-0.751,-0.52
FCHS,First Choice Healthcare Solutions,NASDAQ Other OTC,2024-03-31,Q,2024-05-31,10-Q,4.0,1.2836,-0.04
FCFS,FirstCash,NASDAQ,2024-03-31,Q,2024-04-29,10-Q,16.0,-53.0,1.35
RHP,Ryman Hospitality Properties,NYSE,2024-03-31,Q,2024-05-02,10-Q,13.0,-1002.721,0.67
FCF,First Commonwealth Financial,NYSE,2024-03-31,Q,2024-05-07,10-Q,13.0,-0.329,0.37
RIBT,RiceBran Technologies,NASDAQ Other OTC,2024-03-31,Q,2024-05-13,10-Q,1.0,3.548,-0.19
RICK,RCI Hospitality,NASDAQ,2024-03-31,Q,2024-05-09,10-Q,2.0,-7.973,0.08
FCCO,First Community,NASDAQ,2024-03-31,Q,2024-05-13,10-Q,13.0,-30.0,0.34
FCBC,First Community Bancshares,NASDAQ,2024-03-31,Q,2024-05-03,10-Q,13.0,-0.113,0.71
FCAP,First Capital,NASDAQ,2024-03-31,Q,2024-05-14,10-Q,13.0,12.125,0.88
RIG,Transocean,NYSE,2024-03-31,Q,2024-04-30,10-Q,12.0,-151.0,0.11
RIGL,Rigel Pharmaceuticals,NASDAQ,2024-03-31,Q,2024-05-07,10-Q,4.0,45.01,-0.5
FBYD,"Falcon's Beyond Global, Inc.",NASDAQ,2024-03-31,Q,2024-05-16,10-Q,9.0,25.976,1.53
RILY,B. Riley Financial,NASDAQ,2024-03-31,Q,2024-05-15,10-Q,16.0,-145.528,-1.71
FCNCA,First Citizens BancShares,NASDAQ,2024-03-31,Q,2024-05-09,10-Q,13.0,-31.0,49.26
RGTI,Rigetti Computing,NASDAQ,2024-03-31,Q,2024-05-09,10-Q,10.0,-3.045,-0.14
RGA,Reinsurance Group of America,NYSE,2024-03-31,Q,2024-05-03,10-Q,13.0,-1.0,3.16
FDUS,Fidus Investment,NASDAQ,2024-03-31,Q,2024-05-02,10-Q,13.0,22.246,0.65
RGCO,RGC Resources,NASDAQ,2024-03-31,Q,2024-05-03,10-Q,12.0,0.275,0.63
FDP,Fresh Del Monte Produce,NYSE,2024-03-31,Q,2024-05-03,10-Q,1.0,405.8,0.55
RGLD,Royal Gold,NASDAQ,2024-03-31,Q,2024-05-09,10-Q,6.0,-100.0,0.72
RGLS,Regulus Therapeutics,NASDAQ,2024-03-31,Q,2024-05-09,10-Q,4.0,-0.826,-0.29
FDBC,Fidelity D&D Bancorp,NASDAQ,2024-03-31,Q,2024-05-14,10-Q,13.0,-0.049,0.88
FCX,FreeportMcMoRan,NYSE,2024-03-31,Q,2024-05-08,10-Q,6.0,1.0,0.32
FCPT,Four Corners Property Trust,NYSE,2024-03-31,Q,2024-05-02,10-Q,13.0,19.0,0.26
RGS,Regis,NASDAQ,2024-03-31,Q,2024-05-01,10-Q,3.0,-2.499,-1.0
FCOB,1st Colonial Bancorp,NASDAQ Other OTC,2024-03-31,Q,2024-04-23,10-Q,13.0,62.7,0.32
FEAM,5E Advanced Materials,NASDAQ,2024-03-31,Q,2024-04-29,10-Q,6.0,-0.03,-0.44
FLL,Full House Resorts,NASDAQ,2024-03-31,Q,2024-05-09,10-Q,2.0,-0.41,-0.33
GCMG,GCM Grosvenor,NASDAQ,2024-03-31,Q,2024-05-08,10-Q,13.0,-1.0,-0.13
GCI,Gannett,NYSE,2024-03-31,Q,2024-05-02,10-Q,16.0,-15.29,-0.6
GCEH,"Global Clean Energy Holdings, Inc.",NASDAQ Other OTC,2024-03-31,Q,2024-05-15,10-Q,12.0,33.886,-0.56
PSA,Public Storage,NYSE,2024-03-31,Q,2024-04-30,10-Q,13.0,9067.89,2.6
GCBC,Greene County Bancorp,NASDAQ,2024-03-31,Q,2024-05-10,10-Q,13.0,34.156,0.34
PSBQ,PSB,NASDAQ Other OTC,2024-03-31,Q,2024-05-06,10-Q,13.0,184.069,0.39
GBTG,"Global Business Travel Group, Inc.",NYSE,2024-03-31,Q,2024-05-07,10-Q,15.0,-1.0,-0.04
PSEC,Prospect Capital,NASDAQ,2024-03-31,Q,2024-05-08,10-Q,13.0,-104.7191,0.2
GBNY,Generations Bancorp NY,NASDAQ Other OTC,2024-03-31,Q,2024-05-13,10-Q,13.0,-1.014,-0.25
GBNHF,Greenbrook TMS,NASDAQ Other OTC,2024-03-31,Q,2024-05-15,10-Q,4.0,108.3956,-0.32
PSIX,Power Solutions International,NASDAQ Other OTC,2024-03-31,Q,2024-05-07,10-Q,5.0,-0.051,0.31
GBDC,Golub Capital BDC,NASDAQ,2024-03-31,Q,2024-05-06,10-Q,13.0,145.908,0.55
PSN,Parsons,NYSE,2024-03-31,Q,2024-05-01,10-Q,16.0,304.425,-1.01
GBCS,Global Healthcare REIT,NASDAQ Other OTC,2024-03-31,Q,2024-05-15,10-Q,4.0,-0.4048,-0.34
PSNL,Personalis,NASDAQ,2024-03-31,Q,2024-05-08,10-Q,4.0,-0.308,-0.26
GCT,GigaCloud Technology Inc.,NASDAQ,2024-03-31,Q,2024-05-09,10-Q,16.0,0.122,0.66
